Data points,Utrecht2014 PV_MEAS_high_resolution,Utrecht2014 PG2-SARAH2,Utrecht2014 PG2-ERA5,Utrecht2014 PG3-SARAH3,Utrecht2014 PG3-ERA5,Utrecht2014 RN-MERRA2,Utrecht2014 RN-SARAH,Utrecht2014 PV-MEAS
27646,0.0948704986572265,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27647,0.0943629989624023,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27648,0.094870002746582,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27649,0.0948704986572265,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27650,0.0938560028076172,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27651,0.0938570022583007,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27652,0.0938580017089843,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27653,0.0938580017089843,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27654,0.0938574981689453,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27655,0.0933505020141601,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27656,0.0933505020141601,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27657,0.0933499984741211,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27658,0.0933499984741211,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27659,0.0933499984741211,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27660,0.0928420028686523,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27661,0.0928424987792968,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27662,0.0928420028686523,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27663,0.0928414993286132,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27664,0.0928420028686523,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27665,0.0923335037231445,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27666,0.092333999633789,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27667,0.092333999633789,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27668,0.0928414993286132,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27669,0.0918264999389648,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27670,0.0918270034790039,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27671,0.0913199996948242,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27672,0.0918270034790039,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27673,0.0913199996948242,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27674,0.0918274993896484,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27675,0.0913205032348632,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27676,0.0918274993896484,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27677,0.0913199996948242,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27678,0.0913199996948242,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27679,0.0908125,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27680,0.0908119964599609,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27681,0.0908119964599609,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27682,0.0908125,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27683,0.0908125,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27684,0.0897979965209961,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27685,0.0897990036010742,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27686,0.0897990036010742,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27687,0.0903065032958984,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27688,0.0892914962768554,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27689,0.0897990036010742,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27690,0.0897979965209961,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27691,0.0897985000610351,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27692,0.0897985000610351,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27693,0.0897975006103515,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27694,0.0892894973754882,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27695,0.0892894973754882,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27696,0.0892894973754882,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27697,0.0892900009155273,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27698,0.0892900009155273,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27699,0.0887829971313476,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27700,0.0882750015258789,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27701,0.0882754974365234,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27702,0.0882750015258789,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27703,0.0882750015258789,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27704,0.0882760009765625,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27705,0.0882754974365234,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27706,0.0882760009765625,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27707,0.088276496887207,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27708,0.0877685012817382,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27709,0.0877689971923828,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27710,0.0877689971923828,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27711,0.087261001586914,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27712,0.087261001586914,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27713,0.0867539978027343,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27714,0.0867539978027343,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27715,0.0867535018920898,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27716,0.0862470016479492,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27717,0.085739501953125,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27718,0.0852320022583007,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27719,0.0847249984741211,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27720,0.0847249984741211,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27721,0.0837099990844726,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27722,0.0842180023193359,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27723,0.0842174987792968,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27724,0.0842174987792968,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27725,0.0852324981689453,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27726,0.0847245025634765,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27727,0.0852314987182617,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27728,0.0852314987182617,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27729,0.0852320022583007,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27730,0.0852314987182617,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27731,0.0852314987182617,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27732,0.0852310028076171,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27733,0.0842164993286132,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27734,0.0847235031127929,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27735,0.0842160034179687,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27736,0.0842164993286132,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27737,0.0837095031738281,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27738,0.0837105026245117,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27739,0.0837105026245117,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27740,0.083203498840332,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27741,0.0832030029296875,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27742,0.0837105026245117,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27743,0.0837109985351562,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27744,0.083203498840332,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27745,0.0837109985351562,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27746,0.0826959991455078,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27747,0.0826955032348632,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27748,0.0821875,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27749,0.0821875,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27750,0.0832014999389648,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27751,0.0826940002441406,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27752,0.0826940002441406,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27753,0.0821869964599609,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27754,0.0821865005493164,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27755,0.0811725006103515,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27756,0.0816794967651367,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27757,0.0821869964599609,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27758,0.0816800003051757,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27759,0.0811725006103515,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27760,0.0816800003051757,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27761,0.0811735000610351,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27762,0.0811735000610351,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27763,0.0806664962768554,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27764,0.0816815032958984,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27765,0.0816809997558593,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27766,0.0811735000610351,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27767,0.0816804962158203,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27768,0.0816804962158203,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27769,0.0816804962158203,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27770,0.0811735000610351,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27771,0.0811740036010742,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27772,0.0816815032958984,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27773,0.0811744995117187,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27774,0.0811740036010742,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27775,0.0806675033569336,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27776,0.0806669998168945,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27777,0.0806669998168945,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27778,0.0806675033569336,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27779,0.0806679992675781,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27780,0.0806675033569336,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27781,0.0801600036621093,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27782,0.0806669998168945,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27783,0.0801600036621093,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27784,0.0801595001220703,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27785,0.0796520004272461,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27786,0.0801589965820312,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27787,0.0801589965820312,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27788,0.079651496887207,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27789,0.079651496887207,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27790,0.0791439971923828,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27791,0.0786364974975585,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27792,0.0791435012817382,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27793,0.0791439971923828,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27794,0.0786370010375976,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27795,0.0791439971923828,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27796,0.0791445007324218,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27797,0.0791439971923828,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27798,0.0786364974975585,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27799,0.0791429977416992,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27800,0.0791429977416992,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27801,0.0791429977416992,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27802,0.0796510009765625,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27803,0.0791439971923828,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27804,0.0791429977416992,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27805,0.0786364974975585,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27806,0.0786364974975585,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27807,0.0781295013427734,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27808,0.0781289978027343,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27809,0.0781295013427734,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27810,0.0776214981079101,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27811,0.0776214981079101,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27812,0.0776220016479492,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27813,0.0776210021972656,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27814,0.0776210021972656,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27815,0.0781279983520507,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27816,0.078635498046875,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27817,0.0776210021972656,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27818,0.0776210021972656,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27819,0.0781285018920898,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27820,0.0786364974975585,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27821,0.0776214981079101,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27822,0.0776214981079101,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27823,0.0781289978027343,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27824,0.0781295013427734,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27825,0.0776220016479492,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27826,0.0776220016479492,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27827,0.0781295013427734,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27828,0.077114501953125,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27829,0.0776224975585937,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27830,0.0776220016479492,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27831,0.0771149978637695,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27832,0.0771155014038086,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27833,0.0776224975585937,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27834,0.0776230010986328,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27835,0.0771159973144531,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27836,0.0776230010986328,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27837,0.0766090011596679,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27838,0.0771165008544921,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27839,0.0771155014038086,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27840,0.0766084976196289,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27841,0.0771159973144531,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27842,0.0771159973144531,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27843,0.0766084976196289,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27844,0.0766080017089843,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27845,0.0771155014038086,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27846,0.0766080017089843,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27847,0.0766074981689453,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27848,0.0766074981689453,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27849,0.0766080017089843,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27850,0.0766080017089843,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27851,0.076099998474121,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27852,0.0760995025634765,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27853,0.076099998474121,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27854,0.0766070022583007,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27855,0.0760995025634765,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27856,0.0760995025634765,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27857,0.076099998474121,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27858,0.0755930023193359,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27859,0.0761009979248046,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27860,0.0761005020141601,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27861,0.0755934982299804,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27862,0.0755934982299804,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27863,0.0761009979248046,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27864,0.0755934982299804,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27865,0.0761009979248046,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27866,0.0755930023193359,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27867,0.0755934982299804,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27868,0.0755930023193359,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27869,0.0750849990844726,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27870,0.0750849990844726,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27871,0.0750849990844726,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27872,0.0750849990844726,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27873,0.0750849990844726,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27874,0.0755924987792968,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27875,0.0750849990844726,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27876,0.0755924987792968,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27877,0.0750855026245117,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27878,0.0750855026245117,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27879,0.0750859985351562,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27880,0.074579002380371,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27881,0.0755934982299804,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27882,0.0750859985351562,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27883,0.0750865020751953,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27884,0.0750859985351562,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27885,0.0750859985351562,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27886,0.074579002380371,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27887,0.074579002380371,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27888,0.0740709991455078,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27889,0.0750865020751953,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27890,0.0745780029296875,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27891,0.0740709991455078,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27892,0.0740709991455078,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27893,0.074578498840332,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27894,0.0740709991455078,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27895,0.074579002380371,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27896,0.0740719985961914,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27897,0.0740719985961914,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27898,0.0745794982910156,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27899,0.0740725021362304,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27900,0.0740719985961914,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27901,0.0740719985961914,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27902,0.0735644989013671,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27903,0.0740715026855468,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27904,0.0740715026855468,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27905,0.0740719985961914,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27906,0.0740715026855468,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27907,0.0730569992065429,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27908,0.0735640029907226,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27909,0.0730565032958984,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27910,0.0735640029907226,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27911,0.0730569992065429,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27912,0.0730565032958984,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27913,0.0725494995117187,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27914,0.0730569992065429,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27915,0.0720425033569335,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27916,0.0725494995117187,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27917,0.0730565032958984,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27918,0.0725494995117187,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27919,0.0725494995117187,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27920,0.0720425033569335,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27921,0.0730569992065429,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27922,0.0725500030517578,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27923,0.0730569992065429,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27924,0.0725500030517578,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27925,0.0730569992065429,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27926,0.0730569992065429,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27927,0.0730569992065429,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27928,0.0730569992065429,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27929,0.0730565032958984,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27930,0.0725490036010742,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27931,0.0725485000610351,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27932,0.0730565032958984,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27933,0.0725479965209961,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27934,0.0720404968261718,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27935,0.0725475006103515,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27936,0.0720400009155273,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27937,0.0720400009155273,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27938,0.0725475006103515,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27939,0.0725479965209961,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27940,0.0720410003662109,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27941,0.0720404968261718,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27942,0.0715335006713867,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27943,0.0720414962768554,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27944,0.071027000427246,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27945,0.071027000427246,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27946,0.0715339965820312,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
27947,0.0715339965820312,0.04457,0.21437,0.09162,0.21047,0.198,0.065,0.137578385
