,Solar fixed,Solar fixed,Solar fixed
Locations,Almeria2023,Almeria2023,Almeria2023
Profile time series,PG3-SARAH3,PG3-ERA5,PV-MEAS
Subsets,RPU_Solar_fixed,RPU_Solar_fixed,RPU_Solar_fixed
Index,1,2,3
4602,0.21015,0.14468999999999999,0.15439551767676768
4603,0.06296,0.01866,0.03435510211239378
4604,0.00378,0.0,0.0006327185545935547
4605,0.0,0.0,0.0
4606,0.0,0.0,0.0
4607,0.0,0.0,0.0
4608,0.0,0.0,0.0
4609,0.0,0.0,0.0
4610,0.0,0.0,0.0
4611,0.0,0.0,0.0
4612,0.0,0.0,0.0
4613,0.0,0.0,0.0
4614,0.0,0.00826,0.019390844456469457
4615,0.055159999999999994,0.08098000000000001,0.1154244816718775
4616,0.19501,0.26459,0.24786142676767678
4617,0.37471,0.43921,0.442557457010582
4618,0.53379,0.57968,0.5911954365079365
4619,0.65344,0.6835,0.7192854888167388
4620,0.73087,0.74224,0.7914731391293891
4621,0.7582300000000001,0.75034,0.8009635040885041
4622,0.73298,0.7111900000000001,0.7561855534511784
4623,0.66583,0.62907,0.6704853595478596
4624,0.55308,0.50029,0.5330655889249639
4625,0.39465,0.33412000000000003,0.35581766323953823
4626,0.21686000000000002,0.14584,0.17821387235449734
4627,0.0626,0.01831,0.05349501437991022
4628,0.00272,0.0,0.0024435014830848163
4629,0.0,0.0,0.0
4630,0.0,0.0,0.0
4631,0.0,0.0,0.0
4632,0.0,0.0,0.0
4633,0.0,0.0,0.0
4634,0.0,0.0,0.0
4635,0.0,0.0,0.0
4636,0.0,0.0,0.0
4637,0.0,0.0,0.0
4638,0.0,0.008119999999999999,0.019432847322430655
4639,0.05171,0.07729000000000001,0.1152595906986532
4640,0.20862999999999998,0.25765,0.29487321127946126
4641,0.39852,0.42102999999999996,0.48480696097883597
4642,0.5639,0.57566,0.6387462797619048
4643,0.68412,0.68121,0.7408914291726791
4644,0.75329,0.7387400000000001,0.8092776725589226
4645,0.77251,0.75627,0.8156866281866282
4646,0.75246,0.71935,0.773361780002405
4647,0.68586,0.62846,0.6777755230880231
4648,0.57486,0.50099,0.535844494047619
4649,0.41591,0.33100999999999997,0.354641090969216
4650,0.22763,0.14428,0.16713132064694564
4651,0.06168,0.02035,0.0453412099667308
4652,0.0034100000000000003,0.0,0.0015282758136924803
4653,0.0,0.0,0.0
4654,0.0,0.0,0.0
4655,0.0,0.0,0.0
4656,0.0,0.0,0.0
4657,0.0,0.0,0.0
4658,0.0,0.0,0.0
4659,0.0,0.0,0.0
4660,0.0,0.0,0.0
4661,0.0,0.0,0.0
4662,0.0,0.00813,0.02209095769199936
4663,0.054189999999999995,0.07744,0.1548453282828283
4664,0.18928999999999999,0.24001,0.279787270021645
4665,0.11244,0.38583,0.1379396645021645
4666,0.29158,0.5539400000000001,0.5968377976190476
4667,0.5845199999999999,0.6718099999999999,0.7541134935666186
4668,0.68084,0.7373500000000001,0.8137513528138528
4669,0.7599400000000001,0.75301,0.8075227723665224
4670,0.74674,0.71701,0.7715863997113998
4671,0.6851,0.63339,0.6856318016474267
4672,0.57104,0.50424,0.5476477949134199
4673,0.41122000000000003,0.33709,0.37122564935064933
4674,0.22412,0.14780000000000001,0.1814852392977393
4675,0.06665,0.01995,0.052488895903479243
4676,0.00065,0.0,0.002782550204425204
4677,0.0,0.0,0.0
4678,0.0,0.0,0.0
4679,0.0,0.0,0.0
4680,0.0,0.0,0.0
4681,0.0,0.0,0.0
4682,0.0,0.0,0.0
4683,0.0,0.0,0.0
4684,0.0,0.0,0.0
4685,0.0,0.0,0.0
4686,0.0,0.00744,0.017143603194644863
4687,0.0508,0.07794,0.06954376127344877
4688,0.18514,0.25747000000000003,0.22198604347041848
4689,0.35216000000000003,0.43899,0.4718128081409331
4690,0.53862,0.58512,0.6374554698773449
4691,0.6835800000000001,0.6875399999999999,0.7619592502405003
4692,0.74507,0.7465,0.8385360299422799
4693,0.77271,0.7586,0.8460648148148148
4694,0.7532000000000001,0.72409,0.7975476491101491
4695,0.68784,0.63916,0.7091566708754209
4696,0.5752,0.51151,0.5657617845117845
4697,0.4145,0.33797000000000005,0.38017169462481964
4698,0.22784000000000001,0.1462,0.18116093975468975
4699,0.060020000000000004,0.01847,0.04870554478314896
4700,0.00234,0.0,0.0023320822310405644
4701,0.0,0.0,0.0
4702,0.0,0.0,0.0
4703,0.0,0.0,0.0
4704,0.0,0.0,0.0
4705,0.0,0.0,0.0
4706,0.0,0.0,0.0
4707,0.0,0.0,0.0
4708,0.0,0.0,0.0
4709,0.0,0.0,0.0
4710,0.0,0.00719,0.017765027757736092
4711,0.04069,0.07073,0.09204237313612314
4712,0.18051,0.23658,0.26712117454304957
4713,0.38283999999999996,0.42512,0.4590354813011063
4714,0.37324,0.5735,0.5878368882275132
4715,0.57827,0.67596,0.5418549332611833
4716,0.63589,0.73497,0.658590367965368
4717,0.66779,0.74133,0.5853997564935065
4718,0.6819,0.70386,0.6388041501322751
4719,0.66538,0.62336,0.5502773268398269
4720,0.56012,0.50027,0.36774515993265994
4721,0.40227999999999997,0.33466,0.35532726821789323
4722,0.22419,0.14632,0.180057457010582
4723,0.05978,0.01864,0.047892484116963285
4724,0.00191,0.0,0.0013872261804553471
4725,0.0,0.0,0.0
4726,0.0,0.0,0.0
4727,0.0,0.0,0.0
4728,0.0,0.0,0.0
4729,0.0,0.0,0.0
4730,0.0,0.0,0.0
4731,0.0,0.0,0.0
4732,0.0,0.0,0.0
4733,0.0,0.0,0.0
4734,0.0,0.00723,0.014587189604377104
4735,0.04623,0.07743000000000001,0.10385147982804233
4736,0.20961000000000002,0.26275,0.2872341344997595
4737,0.40362,0.44783,0.47324679082491583
4738,0.5696599999999999,0.59676,0.6239466841029341
4739,0.68704,0.69872,0.7257220643939394
4740,0.75209,0.75159,0.7886209565897065
4741,0.76939,0.75712,0.8068707912457912
4742,0.74539,0.71677,0.7709691783910534
4743,0.68101,0.63393,0.6832230414261664
4744,0.57265,0.50647,0.5481768954425205
4745,0.41757,0.33874,0.37061049482924485
4746,0.23143,0.14732,0.17903439153439155
4747,0.05742,0.018449999999999998,0.04364387951940035
4748,0.00234,0.0,0.000945703312890813
4749,0.0,0.0,0.0
4750,0.0,0.0,0.0
4751,0.0,0.0,0.0
4752,0.0,0.0,0.0
4753,0.0,0.0,0.0
4754,0.0,0.0,0.0
4755,0.0,0.0,0.0
4756,0.0,0.0,0.0
4757,0.0,0.0,0.0
4758,0.0,0.006809999999999999,0.015749916325957992
4759,0.04632,0.07626999999999999,0.11143503487253487
4760,0.20767,0.2595,0.28721853956228954
4761,0.39604,0.44085,0.47708126653439153
4762,0.5549,0.58308,0.6246003562409812
4763,0.6652899999999999,0.6762999999999999,0.7384845478595479
4764,0.73237,0.72741,0.7993232172919673
4765,0.76173,0.74307,0.8161262926887927
4766,0.7437999999999999,0.7091000000000001,0.783786525974026
4767,0.67924,0.62663,0.6975033068783069
4768,0.5643400000000001,0.50164,0.5568939018157768
4769,0.41251,0.33453,0.3687578914141414
4770,0.22649,0.14527,0.17501465548340547
4771,0.05812,0.01771,0.042130888247554905
4772,0.00233,0.0,0.0006480992965367966
4773,0.0,0.0,0.0
4774,0.0,0.0,0.0
4775,0.0,0.0,0.0
4776,0.0,0.0,0.0
4777,0.0,0.0,0.0
4778,0.0,0.0,0.0
4779,0.0,0.0,0.0
4780,0.0,0.0,0.0
4781,0.0,0.0,0.0
4782,0.0,0.0065899999999999995,0.011348200757575757
4783,0.04943,0.0741,0.09576871843434343
4784,0.19405,0.25213,0.2574705387205387
4785,0.37360000000000004,0.42678,0.43792181487493986
4786,0.5337799999999999,0.56845,0.5976759785353535
4787,0.64686,0.6632,0.7160103640572391
4788,0.7151799999999999,0.71333,0.7642383658008658
4789,0.74005,0.6917300000000001,0.7704425204425205
4790,0.71584,0.67814,0.7257720433501683
4791,0.65266,0.6123200000000001,0.5102052895021645
4792,0.56121,0.48645,0.37976453523328524
4793,0.38804,0.32639999999999997,0.2010847876082251
4794,0.21234,0.14045,0.1387002465127465
4795,0.062079999999999996,0.01711,0.048758586860670194
4796,0.0,0.0,0.0010776384880551546
4797,0.0,0.0,0.0
4798,0.0,0.0,0.0
4799,0.0,0.0,0.0
4800,0.0,0.0,0.0
4801,0.0,0.0,0.0
4802,0.0,0.0,0.0
4803,0.0,0.0,0.0
4804,0.0,0.0,0.0
4805,0.0,0.0,0.0
4806,0.0,0.0058,0.01281166801948052
4807,0.047130000000000005,0.07112,0.1106354099025974
4808,0.18464,0.23989,0.25021137716450215
4809,0.39502,0.42088,0.3882876382876383
4810,0.40424,0.56511,0.5892193888287638
4811,0.62558,0.66304,0.625242567039442
4812,0.72715,0.70861,0.7972115124458874
4813,0.7293,0.7260700000000001,0.5411606767075517
4814,0.72824,0.7015399999999999,0.6729542448292448
4815,0.65666,0.58231,0.6712602212602212
4816,0.54163,0.41457,0.5293821774290525
4817,0.36412,0.29910000000000003,0.3970754794973545
4818,0.18691,0.13759,0.1323912487974988
4819,0.06191,0.016579999999999998,0.04396026760662177
4820,0.00099,0.0,0.001362546596921597
4821,0.0,0.0,0.0
4822,0.0,0.0,0.0
4823,0.0,0.0,0.0
4824,0.0,0.0,0.0
4825,0.0,0.0,0.0
4826,0.0,0.0,0.0
4827,0.0,0.0,0.0
4828,0.0,0.0,0.0
4829,0.0,0.0,0.0
4830,0.0,0.00578,0.01954762506012506
4831,0.04199,0.07431,0.10773334235209235
4832,0.20304,0.24856,0.29160635371572874
4833,0.38742000000000004,0.41246,0.44832175925925927
4834,0.5516,0.55784,0.581783422017797
4835,0.49248000000000003,0.66018,0.6753299362674363
4836,0.70284,0.7039500000000001,0.7526067971380471
4837,0.72837,0.72265,0.0
4838,0.74154,0.68722,2.819614798781465e-06
4839,0.21234,0.58863,0.58
4840,0.30707999999999996,0.49274,0.48
4841,0.29717,0.32465,0.0
4842,0.16718,0.14648,0.00012897702220618888
4843,0.05435,0.01659,0.0006421744729036396
4844,0.00062,0.0,0.0
4845,0.0,0.0,0.0
4846,0.0,0.0,0.0
4847,0.0,0.0,0.0
4848,0.0,0.0,0.0
4849,0.0,0.0,0.0
4850,0.0,0.0,0.0
4851,0.0,0.0,0.0
4852,0.0,0.0,0.0
4853,0.0,0.0,0.0
4854,0.0,0.005019999999999999,0.015
4855,0.04101,0.0707,0.121
4856,0.19046000000000002,0.24174,0.275
4857,0.25791000000000003,0.38287,0.463
4858,0.34070999999999996,0.48533,0.597
4859,0.66647,0.52427,0.674
4860,0.73197,0.58626,0.728
4861,0.73126,0.61511,0.723
4862,0.23084,0.55365,0.671
4863,0.33542,0.4888,0.535
4864,0.42489,0.40485000000000004,0.391
4865,0.23412,0.29525999999999997,0.291
4866,0.13549,0.13962,0.158
4867,0.056049999999999996,0.0182,0.00028950717492384157
4868,0.0,0.0,2.8765832932499597e-05
4869,0.0,0.0,0.0
4870,0.0,0.0,0.0
4871,0.0,0.0,0.0
4872,0.0,0.0,0.0
4873,0.0,0.0,0.0
4874,0.0,0.0,0.0
4875,0.0,0.0,0.0
4876,0.0,0.0,0.0
4877,0.0,0.0,0.0
4878,0.0,0.00555,0.014
4879,0.0445,0.0693,0.113
4880,0.20216,0.23131000000000002,0.26
4881,0.34404,0.39756,0.417
4882,0.47207,0.57912,0.526
4883,0.61491,0.67037,0.601
4884,0.71429,0.71736,0.627
4885,0.75213,0.74371,0.618
4886,0.6905399999999999,0.70513,0.59
4887,0.62333,0.62471,0.521
4888,0.45746,0.49319999999999997,0.429
4889,0.3861,0.32422,0.311
4890,0.20677,0.14092,0.166
4891,0.05952,0.0166,0.038
4892,0.0,0.0,0.0
4893,0.0,0.0,0.0
4894,0.0,0.0,0.0
4895,0.0,0.0,0.0
4896,0.0,0.0,0.0
4897,0.0,0.0,0.0
4898,0.0,0.0,0.0
4899,0.0,0.0,0.0
4900,0.0,0.0,0.0
4901,0.0,0.0,0.0
4902,0.0,0.00598,0.012
4903,0.04021,0.07116,0.105
4904,0.17744,0.24913999999999997,0.245
4905,0.18438,0.41531999999999997,0.387
4906,0.42547,0.57798,0.51
4907,0.56002,0.69204,0.59
4908,0.35619999999999996,0.75764,0.635
4909,0.5166900000000001,0.76589,0.653
4910,0.60046,0.70662,0.628
4911,0.23044,0.6203099999999999,0.539
4912,0.50696,0.49816000000000005,0.455
4913,0.4081,0.32937,0.335
4914,0.21500999999999998,0.14329,0.173
4915,0.055310000000000005,0.01554,0.036
4916,0.0,0.0,0.0
4917,0.0,0.0,0.0
4918,0.0,0.0,0.0
4919,0.0,0.0,0.0
4920,0.0,0.0,0.0
4921,0.0,0.0,0.0
4922,0.0,0.0,0.0
4923,0.0,0.0,0.0
4924,0.0,0.0,0.0
4925,0.0,0.0,0.0
4926,0.0,0.00501,0.01
4927,0.040350000000000004,0.07232,0.0
4928,0.2067,0.25875,0.08182455081569665
4929,0.39479000000000003,0.43788,0.26005234638047137
4930,0.56322,0.5896,0.37245295214045215
4931,0.67751,0.69775,0.44108213834776333
4932,0.74971,0.7577999999999999,0.47836155453342954
4933,0.7808200000000001,0.7725299999999999,0.47980699855699854
4934,0.7627,0.73817,0.45349589646464644
4935,0.69973,0.6548999999999999,0.3996710031866282
4936,0.5871000000000001,0.52266,0.3184640301827802
4937,0.42877,0.34574,0.20924535533910535
4938,0.2326,0.14655,0.09514781370250121
4939,0.05248,0.01566,0.01953432339265673
4940,0.0,0.0,0.0002888841289882957
4941,0.0,0.0,0.0
4942,0.0,0.0,0.0
4943,0.0,0.0,0.0
4944,0.0,0.0,0.0
4945,0.0,0.0,0.0
4946,0.0,0.0,0.0
4947,0.0,0.0,0.0
4948,0.0,0.0,0.0
4949,0.0,0.0,0.0
4950,0.0,0.004719999999999999,0.0042700935445727116
4951,0.039119999999999995,0.07034,0.039650711980920315
4952,0.20482,0.25444,0.2713229767917268
4953,0.40079000000000004,0.41296,0.46339248136123135
4954,0.56533,0.56984,0.6133797047859548
4955,0.68436,0.6859299999999999,0.708337279040404
4956,0.75507,0.75673,0.7749800835738335
4957,0.7781399999999999,0.76202,0.7836005140692641
4958,0.76225,0.72612,0.7400744799182299
4959,0.6984,0.64013,0.6504424828643579
4960,0.5839099999999999,0.48667,0.513269224987975
4961,0.42445,0.33296,0.3372008778258778
4962,0.22841,0.14044,0.15524271735209236
4963,0.054079999999999996,0.0159,0.036942792758938595
4964,0.0,0.0,0.0006908031204906206
4965,0.0,0.0,0.0
4966,0.0,0.0,0.0
4967,0.0,0.0,0.0
4968,0.0,0.0,0.0
4969,0.0,0.0,0.0
4970,0.0,0.0,0.0
4971,0.0,0.0,0.0
4972,0.0,0.0,0.0
4973,0.0,0.0,0.0
4974,0.0,0.00383,0.00993943552589386
4975,0.038880000000000005,0.06744,0.07322123792488376
4976,0.19703,0.24653999999999998,0.2518548581048581
4977,0.38637,0.42637,0.018173438251563253
4978,0.54625,0.5580900000000001,0.0
4979,0.6609400000000001,0.6529400000000001,0.694
4980,0.7346,0.71696,0.739
4981,0.76591,0.74398,0.748
4982,0.74959,0.71509,0.713
4983,0.68855,0.63646,0.637
4984,0.5756,0.50481,0.518
4985,0.4173,0.33124000000000003,0.361
4986,0.22591999999999998,0.13933,0.181
4987,0.05251,0.01593,0.032
4988,0.0,0.0,0.0
4989,0.0,0.0,0.0
4990,0.0,0.0,0.0
4991,0.0,0.0,0.0
4992,0.0,0.0,0.0
4993,0.0,0.0,0.0
4994,0.0,0.0,0.0
4995,0.0,0.0,0.0
4996,0.0,0.0,0.0
4997,0.0,0.0,0.0
4998,0.0,0.00401,0.01
4999,0.03705,0.06683,0.124
5000,0.1989,0.24603999999999998,0.0
5001,0.39056,0.43693,0.01011861547017797
5002,0.55248,0.58566,0.6029196353415104
5003,0.67365,0.68788,0.7212679247835497
5004,0.73962,0.74479,0.7863343253968254
5005,0.76747,0.75699,0.7970985900673401
5006,0.7472000000000001,0.72117,0.749272110990861
5007,0.68225,0.6371100000000001,0.6571445481601732
5008,0.5670499999999999,0.50646,0.5202771765271765
5009,0.41537999999999997,0.33422,0.34344204695767194
5010,0.22362,0.14061,0.15491146584896584
5011,0.05191,0.01459,0.033142285453743786
5012,0.0,0.0,0.0003318171797338464
5013,0.0,0.0,0.0
5014,0.0,0.0,0.0
5015,0.0,0.0,0.0
5016,0.0,0.0,0.0
5017,0.0,0.0,0.0
5018,0.0,0.0,0.0
5019,0.0,0.0,0.0
5020,0.0,0.0,0.0
5021,0.0,0.0,0.0
5022,0.0,0.0037400000000000003,0.012603367754930256
5023,0.03929,0.06758,0.09188803962241462
5024,0.18222,0.23663,0.24769758597883598
5025,0.38180000000000003,0.42434,0.4540691513347763
5026,0.56236,0.58225,0.5996950532106782
5027,0.6778,0.67837,0.7114773103054353
5028,0.74737,0.7484,0.768041087962963
5029,0.72615,0.75834,0.7922265812890813
5030,0.74542,0.7194299999999999,0.7531366492303992
5031,0.68496,0.63649,0.6635441092472343
5032,0.5668099999999999,0.50516,0.5180012551106301
5033,0.41114,0.33153,0.33805145953583454
5034,0.21886000000000003,0.13888999999999999,0.15499564093314094
5035,0.05304,0.014039999999999999,0.03819715007215008
5036,0.0,0.0,0.0007428092933301267
5037,0.0,0.0,0.0
5038,0.0,0.0,0.0
5039,0.0,0.0,0.0
5040,0.0,0.0,0.0
5041,0.0,0.0,0.0
5042,0.0,0.0,0.0
5043,0.0,0.0,0.0
5044,0.0,0.0,0.0
5045,0.0,0.0,0.0
5046,0.0,0.0034300000000000003,0.009690133728154561
5047,0.035859999999999996,0.06598000000000001,0.06567652041245792
5048,0.19132,0.2521,0.19440273268398267
5049,0.37724,0.431,0.4375043214886965
5050,0.5448999999999999,0.58047,0.5911849146224146
5051,0.66508,0.6847000000000001,0.7123339045214045
5052,0.72968,0.73778,0.7817873677248677
5053,0.7608400000000001,0.7523099999999999,0.7898234577922078
5054,0.74046,0.71627,0.7426910473785474
5055,0.6724,0.63286,0.6499545304232804
5056,0.5597000000000001,0.5042,0.5132701644420394
5057,0.40358999999999995,0.33294,0.337992086038961
5058,0.21719,0.13888,0.1530738936988937
5059,0.05084,0.01345,0.03288863360790444
5060,0.0,0.0,0.0
5061,0.0,0.0,0.0
5062,0.0,0.0,0.0
5063,0.0,0.0,0.0
5064,0.0,0.0,0.0
5065,0.0,0.0,0.0
5066,0.0,0.0,0.0
5067,0.0,0.0,0.0
5068,0.0,0.0,0.0
5069,0.0,0.0,0.0
5070,0.0,0.0034300000000000003,0.008
5071,0.03558,0.06744,0.123
5072,0.20057,0.24483000000000002,0.316
5073,0.3978,0.44353,0.488
5074,0.56259,0.59787,0.62
5075,0.67733,0.70527,0.707
5076,0.74748,0.76335,0.0
5077,0.7716799999999999,0.76137,0.2983907151875902
5078,0.7547999999999999,0.7231000000000001,0.7559474957912458
5079,0.69045,0.6390399999999999,0.6578619152837902
5080,0.57496,0.50613,0.517194264069264
5081,0.41861000000000004,0.33088999999999996,0.33923686267436265
5082,0.22513999999999998,0.13618,0.14979707792207791
5083,0.04917,0.01343,0.029910451489097323
5084,0.0,0.0,0.0001861837622254289
5085,0.0,0.0,0.0
5086,0.0,0.0,0.0
5087,0.0,0.0,0.0
5088,0.0,0.0,0.0
5089,0.0,0.0,0.0
5090,0.0,0.0,0.0
5091,0.0,0.0,0.0
5092,0.0,0.0,0.0
5093,0.0,0.0,0.0
5094,0.0,0.0030600000000000002,0.007727389219576719
5095,0.03354,0.06617,0.09578679227793811
5096,0.20099,0.25271,0.2710219757094757
5097,0.39027,0.43229,0.45981767075517077
5098,0.5550499999999999,0.58256,0.6203946082852333
5099,0.66943,0.69053,0.7355883988696489
5100,0.74293,0.7521100000000001,0.7949228144540644
5101,0.77701,0.76549,0.8020513918951419
5102,0.7577999999999999,0.7298300000000001,0.7672887731481481
5103,0.69512,0.64651,0.6782191332972582
5104,0.5804400000000001,0.51321,0.5342848124098124
5105,0.41951,0.33682,0.34815209385521884
5106,0.22291999999999998,0.13838999999999999,0.15547006523569024
5107,0.045689999999999995,0.012240000000000001,0.030034039301747636
5108,0.0,0.0,0.00015921316337983005
5109,0.0,0.0,0.0
5110,0.0,0.0,0.0
5111,0.0,0.0,0.0
5112,0.0,0.0,0.0
5113,0.0,0.0,0.0
5114,0.0,0.0,0.0
5115,0.0,0.0,0.0
5116,0.0,0.0,0.0
5117,0.0,0.0,0.0
5118,0.0,0.0029,0.006954112303591471
5119,0.03326,0.06559999999999999,0.09079475934944685
5120,0.20149,0.25137,0.2716784662097162
5121,0.39611,0.43668,0.4603589841871092
5122,0.56232,0.58709,0.6252994979557479
5123,0.67869,0.69338,0.7445413961038961
5124,0.749,0.75576,0.8125131523569024
5125,0.77813,0.76932,0.8196191829004329
5126,0.7640399999999999,0.7348,0.7731669372294372
5127,0.6997599999999999,0.64912,0.6743688747594998
5128,0.5850700000000001,0.51461,0.5282114297739298
5129,0.42062,0.33561,0.3399790313852814
5130,0.22440000000000002,0.13613,0.14961012656325157
5131,0.04531,0.01175,0.029112084135000802
5132,0.0,0.0,0.00016326258617925285
5133,0.0,0.0,0.0
5134,0.0,0.0,0.0
5135,0.0,0.0,0.0
5136,0.0,0.0,0.0
5137,0.0,0.0,0.0
5138,0.0,0.0,0.0
5139,0.0,0.0,0.0
5140,0.0,0.0,0.0
5141,0.0,0.0,0.0
5142,0.0,0.00262,0.0069223792989417995
5143,0.032420000000000004,0.06518,0.08945596089866924
5144,0.19831000000000001,0.25146999999999997,0.2684149906806157
5145,0.39032,0.43428,0.4662294447450697
5146,0.5540700000000001,0.58515,0.5778555645743145
5147,0.66937,0.6895800000000001,0.7403270051707552
5148,0.7435900000000001,0.75051,0.8016549422799423
5149,0.77463,0.76458,0.8147979046416547
5150,0.75749,0.7297100000000001,0.7718445616883117
5151,0.69477,0.6450499999999999,0.6783707611832612
5152,0.58045,0.51058,0.5383118762025012
5153,0.4186,0.33256,0.3502840909090909
5154,0.22188999999999998,0.13445,0.15322176376863877
5155,0.044840000000000005,0.011439999999999999,0.02914971315335899
5156,0.0,0.0,0.00010176517155683822
5157,0.0,0.0,0.0
5158,0.0,0.0,0.0
5159,0.0,0.0,0.0
5160,0.0,0.0,0.0
5161,0.0,0.0,0.0
5162,0.0,0.0,0.0
5163,0.0,0.0,0.0
5164,0.0,0.0,0.0
5165,0.0,0.0,0.0
5166,0.0,0.00228,0.007774005681818182
5167,0.03221,0.06013,0.08742221345398428
5168,0.19638,0.21841,0.19388189935064934
5169,0.40129000000000004,0.40017,0.45391000781625784
5170,0.5741,0.48152,0.6165298821548821
5171,0.6999500000000001,0.5576599999999999,0.7435961174242425
5172,0.77159,0.65239,0.691762490981241
5173,0.80443,0.62178,0.8204590548340548
5174,0.77139,0.68103,0.7769749203342954
5175,0.70382,0.62934,0.6839633312289563
5176,0.57926,0.50908,0.5463145217051467
5177,0.39181,0.32914,0.3675536991943242
5178,0.22013,0.12687,0.1557468284030784
5179,0.04543,0.013210000000000001,0.027130131673881674
5180,0.0,0.0,4.208428531345198e-05
5181,0.0,0.0,0.0
5182,0.0,0.0,0.0
5183,0.0,0.0,0.0
5184,0.0,0.0,0.0
5185,0.0,0.0,0.0
5186,0.0,0.0,0.0
5187,0.0,0.0,0.0
5188,0.0,0.0,0.0
5189,0.0,0.0,0.0
5190,0.0,0.00218,0.008740876272647106
5191,0.03642,0.06272,0.09997431482483565
5192,0.19788999999999998,0.23201,0.2681609623015873
5193,0.40202,0.44098000000000004,0.46302872474747475
5194,0.57309,0.59672,0.6304616101491102
5195,0.68928,0.71172,0.7505219606782106
5196,0.76028,0.76995,0.8176087512025012
5197,0.78764,0.77977,0.8316366792929293
5198,0.77111,0.7422000000000001,0.790597567941318
5199,0.70427,0.65185,0.6964939574314575
5200,0.58284,0.51128,0.5523050444925445
5201,0.42087,0.33113,0.3632431081649832
5202,0.22085,0.13236,0.15846034752284752
5203,0.04351,0.01085,0.02684163284632035
5204,0.0,0.0,0.0
5205,0.0,0.0,0.0
5206,0.0,0.0,0.0
5207,0.0,0.0,0.0
5208,0.0,0.0,0.0
5209,0.0,0.0,0.0
5210,0.0,0.0,0.0
5211,0.0,0.0,0.0
5212,0.0,0.0,0.0
5213,0.0,0.0,0.0
5214,0.0,0.00197,0.005317466831008498
5215,0.030350000000000002,0.06341,0.08880602929092513
5216,0.19911,0.25496,0.2801859743265993
5217,0.39906,0.44495,0.47745122354497355
5218,0.56459,0.59922,0.6434198758417509
5219,0.6837300000000001,0.7082999999999999,0.7590950426887927
5220,0.75824,0.77034,0.8148899711399712
5221,0.78285,0.78149,0.8238861832611832
5222,0.7652599999999999,0.7416699999999999,0.7863549933862434
5223,0.69787,0.65228,0.693126954064454
5224,0.5843700000000001,0.5149900000000001,0.5493061192279942
5225,0.41919,0.33382999999999996,0.3601207386363636
5226,0.2189,0.13266999999999998,0.15648843344155844
5227,0.04195,0.009880000000000002,0.02579803892095559
5228,0.0,0.0,0.0
5229,0.0,0.0,0.0
5230,0.0,0.0,0.0
5231,0.0,0.0,0.0
5232,0.0,0.0,0.0
5233,0.0,0.0,0.0
5234,0.0,0.0,0.0
5235,0.0,0.0,0.0
5236,0.0,0.0,0.0
5237,0.0,0.0,0.0
5238,0.0,0.00177,0.005658639971139971
5239,0.03007,0.05975,0.08785710603054353
5240,0.1988,0.25199,0.28300602753727755
5241,0.40086,0.44733,0.44031498015873016
5242,0.57224,0.5892200000000001,0.6328739402958153
5243,0.69725,0.71138,0.7382994754088504
5244,0.77518,0.7685299999999999,0.8049073322510822
5245,0.8081499999999999,0.78901,0.8069346741221741
5246,0.78364,0.74711,0.7563854692760943
5247,0.70394,0.6535299999999999,0.663343253968254
5248,0.5806399999999999,0.51248,0.5194978054353054
5249,0.41281,0.32979,0.3313473274410774
5250,0.21162999999999998,0.12966,0.1458502435064935
5251,0.0465,0.009869999999999999,0.03257774571107905
5252,0.0,0.0,0.0
5253,0.0,0.0,0.0
5254,0.0,0.0,0.0
5255,0.0,0.0,0.0
5256,0.0,0.0,0.0
5257,0.0,0.0,0.0
5258,0.0,0.0,0.0
5259,0.0,0.0,0.0
5260,0.0,0.0,0.0
5261,0.0,0.0,0.0
5262,0.0,0.002,0.007336667518438352
5263,0.033960000000000004,0.061329999999999996,0.08712124969937471
5264,0.18585,0.22701,0.24473229316979317
5265,0.37616000000000005,0.34866,0.42960689484126985
5266,0.41293,0.5047,0.5227488801707552
5267,0.50014,0.59865,0.382683419011544
5268,0.68752,0.54923,0.36623959084896585
5269,0.54831,0.6537200000000001,0.6959556502525253
5270,0.25121,0.54992,0.6144285113035113
5271,0.6243500000000001,0.52135,0.5506726491101491
5272,0.36507,0.42936,0.2320233585858586
5273,0.20274,0.28692,0.12113377074314574
5274,0.18164,0.11275,0.05161608595879429
5275,0.01593,0.01143,0.01781341966289883
5276,0.0,0.0,0.0
5277,0.0,0.0,0.0
5278,0.0,0.0,0.0
5279,0.0,0.0,0.0
5280,0.0,0.0,0.0
5281,0.0,0.0,0.0
5282,0.0,0.0,0.0
5283,0.0,0.0,0.0
5284,0.0,0.0,0.0
5285,0.0,0.0,0.0
5286,0.0,0.00127,0.0069967306998557
5287,0.03307,0.054869999999999995,0.0759849243927369
5288,0.17989,0.22113,0.17911236622174123
5289,0.38905,0.40036,0.3571845689033189
5290,0.53896,0.54439,0.6164737028018278
5291,0.6585700000000001,0.65923,0.7371065566378067
5292,0.73698,0.75051,0.8108258928571429
5293,0.76913,0.7553,0.8254400402837903
5294,0.7393500000000001,0.71431,0.7848218043530544
5295,0.6638099999999999,0.60875,0.6876689138407889
5296,0.5412100000000001,0.44795999999999997,0.5378087046055796
5297,0.3793,0.28818,0.3411978790885041
5298,0.19446000000000002,0.11477,0.15327287006974508
5299,0.04308,0.01193,0.0312545727613436
