time,P,G(i),H_sun,T2m,WS10m,Int,P_kW
20190416:1030,388.68,471.71,52.81,12.58,0.34,0.0,0.38868
20190416:1130,378.87,461.27,55.07,13.19,0.21,0.0,0.37887
20190416:1230,418.96,510.87,52.72,13.58,0.55,0.0,0.41896
20190416:1330,424.93,516.97,46.54,14.09,0.69,0.0,0.42493000000000003
20190416:1430,339.57,408.35,37.95,14.41,0.69,0.0,0.33957
20190416:1530,305.42,367.2,28.08,14.38,0.76,0.0,0.30542
20190416:1630,192.11,238.44,17.63,14.21,0.76,0.0,0.19211
20190416:1730,44.34,72.31,7.06,13.73,0.69,0.0,0.044340000000000004
20190416:1830,0.0,0.0,-3.27,12.64,0.69,0.0,0.0
20190416:1930,0.0,0.0,0.0,11.65,1.03,0.0,0.0
20190416:2030,0.0,0.0,0.0,10.86,1.17,0.0,0.0
20190416:2130,0.0,0.0,0.0,10.5,1.17,0.0,0.0
20190416:2230,0.0,0.0,0.0,10.28,1.17,0.0,0.0
20190416:2330,0.0,0.0,0.0,10.03,1.17,0.0,0.0
20190417:0030,0.0,0.0,0.0,9.87,1.1,0.0,0.0
20190417:0130,0.0,0.0,0.0,9.74,1.03,0.0,0.0
20190417:0230,0.0,0.0,0.0,8.46,1.1,0.0,0.0
20190417:0330,0.0,0.0,0.0,7.37,1.1,0.0,0.0
20190417:0430,0.0,0.0,-2.78,7.25,1.1,0.0,0.0
20190417:0530,11.52,24.57,7.54,7.31,1.17,0.0,0.011519999999999999
20190417:0630,62.3,115.62,18.12,7.51,1.31,0.0,0.062299999999999994
20190417:0730,227.64,290.4,28.57,11.66,0.69,0.0,0.22763999999999998
20190417:0830,376.64,459.88,38.44,13.6,0.21,0.0,0.37664
20190417:0930,429.79,525.55,47.01,14.75,0.34,0.0,0.42979
20190417:1030,400.69,485.67,53.16,15.35,0.62,0.0,0.40069
20190417:1130,405.69,494.11,55.42,15.48,0.55,0.0,0.40569
20190417:1230,333.48,404.7,53.04,15.83,0.34,0.0,0.33348
20190417:1330,316.33,383.64,46.81,15.93,0.41,0.0,0.31633
20190417:1430,331.66,400.8,38.19,16.1,0.55,0.0,0.33166
20190417:1530,264.5,321.8,28.3,16.13,0.48,0.0,0.2645
20190417:1630,212.66,265.44,17.84,16.06,0.41,0.0,0.21266
20190417:1730,67.23,105.48,7.26,15.63,0.34,0.0,0.06723
20190417:1830,0.0,0.0,-3.05,14.82,0.55,0.0,0.0
20190417:1930,0.0,0.0,0.0,13.16,1.31,0.0,0.0
20190417:2030,0.0,0.0,0.0,11.48,1.59,0.0,0.0
20190417:2130,0.0,0.0,0.0,10.56,1.59,0.0,0.0
20190417:2230,0.0,0.0,0.0,10.04,1.38,0.0,0.0
20190417:2330,0.0,0.0,0.0,9.59,1.31,0.0,0.0
20190418:0030,0.0,0.0,0.0,8.79,1.31,0.0,0.0
20190418:0130,0.0,0.0,0.0,8.22,1.31,0.0,0.0
20190418:0230,0.0,0.0,0.0,7.71,1.31,0.0,0.0
20190418:0330,0.0,0.0,0.0,7.51,1.31,0.0,0.0
20190418:0430,0.0,0.0,-2.49,7.31,1.24,0.0,0.0
20190418:0530,12.96,26.52,7.83,7.32,1.24,0.0,0.012960000000000001
20190418:0630,57.2,93.98,18.4,8.47,1.1,0.0,0.0572
20190418:0730,169.15,216.7,28.86,11.99,0.76,0.0,0.16915
20190418:0830,287.03,347.78,38.74,14.19,0.83,0.0,0.28702999999999995
20190418:0930,376.61,453.22,47.34,15.1,1.45,0.0,0.37661
20190418:1030,446.87,540.57,53.51,15.75,1.66,0.0,0.44687
20190418:1130,531.82,655.99,55.77,16.26,1.66,0.0,0.5318200000000001
20190418:1230,529.32,655.93,53.36,16.96,1.59,0.0,0.52932
20190418:1330,464.08,569.5,47.08,17.27,1.45,0.0,0.46408
20190418:1430,353.14,428.08,38.42,17.42,1.24,0.0,0.35314
20190418:1530,192.41,237.8,28.51,17.34,1.17,0.0,0.19241
20190418:1630,86.71,117.64,18.04,16.93,0.9,0.0,0.08671
20190418:1730,33.18,58.18,7.47,16.04,0.83,0.0,0.03318
20190418:1830,0.0,0.0,-2.83,14.83,1.31,0.0,0.0
20190418:1930,0.0,0.0,0.0,13.09,1.52,0.0,0.0
20190418:2030,0.0,0.0,0.0,11.91,1.66,0.0,0.0
20190418:2130,0.0,0.0,0.0,10.87,1.72,0.0,0.0
20190418:2230,0.0,0.0,0.0,10.18,1.72,0.0,0.0
20190418:2330,0.0,0.0,0.0,10.02,1.72,0.0,0.0
20190419:0030,0.0,0.0,0.0,9.86,1.72,0.0,0.0
20190419:0130,0.0,0.0,0.0,9.44,1.72,0.0,0.0
20190419:0230,0.0,0.0,0.0,9.09,1.66,0.0,0.0
20190419:0330,0.0,0.0,0.0,8.4,1.66,0.0,0.0
20190419:0430,0.0,0.0,-2.19,7.89,1.59,0.0,0.0
20190419:0530,16.06,30.64,8.12,7.49,1.45,0.0,0.016059999999999998
20190419:0630,77.63,128.36,18.69,9.17,1.03,0.0,0.07762999999999999
20190419:0730,207.89,265.54,29.15,13.39,1.03,0.0,0.20789
20190419:0830,368.49,443.44,39.05,14.35,1.86,0.0,0.36849
20190419:0930,492.11,599.17,47.67,15.09,1.86,0.0,0.49211
20190419:1030,537.24,664.43,53.86,15.9,1.72,0.0,0.53724
20190419:1130,480.74,592.12,56.12,16.38,1.45,0.0,0.48074
20190419:1230,548.66,690.74,53.67,16.74,1.1,0.0,0.5486599999999999
20190419:1330,515.2,646.98,47.35,17.42,0.9,0.0,0.5152
20190419:1430,502.1,629.15,38.65,17.78,0.9,0.0,0.5021
20190419:1530,422.95,521.81,28.71,18.01,1.17,0.0,0.42295
20190419:1630,246.51,307.02,18.24,17.83,1.31,0.0,0.24650999999999998
20190419:1730,84.04,127.66,7.67,17.11,0.97,0.0,0.08404
20190419:1830,0.0,0.0,-2.62,16.43,0.21,0.0,0.0
20190419:1930,0.0,0.0,0.0,15.36,0.69,0.0,0.0
20190419:2030,0.0,0.0,0.0,12.7,1.31,0.0,0.0
20190419:2130,0.0,0.0,0.0,10.63,1.59,0.0,0.0
20190419:2230,0.0,0.0,0.0,9.39,1.59,0.0,0.0
20190419:2330,0.0,0.0,0.0,8.73,1.45,0.0,0.0
20190420:0030,0.0,0.0,0.0,7.81,1.38,0.0,0.0
20190420:0130,0.0,0.0,0.0,7.22,1.38,0.0,0.0
20190420:0230,0.0,0.0,0.0,6.83,1.38,0.0,0.0
20190420:0330,0.0,0.0,0.0,6.26,1.38,0.0,0.0
20190420:0430,0.0,0.0,-1.9,5.97,1.38,0.0,0.0
20190420:0530,20.44,36.02,8.4,5.68,1.38,0.0,0.02044
20190420:0630,72.26,129.36,18.96,7.44,1.03,0.0,0.07226
20190420:0730,274.58,349.35,29.44,12.86,0.62,0.0,0.27458
20190420:0830,424.41,526.56,39.35,15.48,0.41,0.0,0.42441
20190420:0930,572.46,722.7,47.99,16.7,1.17,0.0,0.5724600000000001
20190420:1030,601.4,758.54,54.21,17.64,1.86,0.0,0.6013999999999999
20190420:1130,631.82,802.61,56.46,18.09,2.0,0.0,0.63182
20190420:1230,575.13,721.01,53.98,18.55,2.07,0.0,0.57513
20190420:1330,546.06,683.83,47.61,18.73,1.86,0.0,0.54606
20190420:1430,453.9,558.52,38.88,18.98,2.07,0.0,0.45389999999999997
20190420:1530,334.97,407.97,28.92,19.04,2.28,0.0,0.33497000000000005
20190420:1630,254.09,316.68,18.44,18.63,1.72,0.0,0.25409
20190420:1730,73.11,112.4,7.87,17.84,0.97,0.0,0.07311
20190420:1830,0.0,0.0,-2.41,16.08,1.31,0.0,0.0
20190420:1930,0.0,0.0,0.0,13.99,1.45,0.0,0.0
20190420:2030,0.0,0.0,0.0,12.15,1.52,0.0,0.0
20190420:2130,0.0,0.0,0.0,10.98,1.52,0.0,0.0
20190420:2230,0.0,0.0,0.0,10.05,1.59,0.0,0.0
20190420:2330,0.0,0.0,0.0,9.43,1.59,0.0,0.0
20190421:0030,0.0,0.0,0.0,8.91,1.45,0.0,0.0
20190421:0130,0.0,0.0,0.0,8.87,1.31,0.0,0.0
20190421:0230,0.0,0.0,0.0,9.11,1.1,0.0,0.0
20190421:0330,0.0,0.0,0.0,9.15,1.1,0.0,0.0
20190421:0430,0.0,0.0,-1.62,9.1,0.97,0.0,0.0
20190421:0530,25.27,42.51,8.67,8.86,0.97,0.0,0.02527
20190421:0630,99.46,132.85,19.24,9.58,0.76,0.0,0.09945999999999999
20190421:0730,208.64,259.59,29.72,13.4,0.62,0.0,0.20864
20190421:0830,298.26,368.0,39.64,15.92,0.28,0.0,0.29825999999999997
20190421:0930,385.6,475.22,48.31,16.64,0.9,0.0,0.3856
20190421:1030,590.33,754.06,54.55,17.19,1.17,0.0,0.59033
20190421:1130,683.15,891.47,56.8,18.33,1.66,0.0,0.6831499999999999
20190421:1230,691.61,903.47,54.28,18.99,1.86,0.0,0.6916100000000001
20190421:1330,622.96,799.38,47.87,19.33,1.86,0.0,0.6229600000000001
20190421:1430,497.63,621.27,39.1,19.42,1.59,0.0,0.49763
20190421:1530,374.78,461.57,29.13,18.88,1.24,0.0,0.37477999999999995
20190421:1630,206.08,259.44,18.63,18.39,0.83,0.0,0.20608
20190421:1730,60.38,93.31,8.07,17.44,0.34,0.0,0.06038
20190421:1830,0.0,0.0,-2.19,15.72,1.17,0.0,0.0
20190421:1930,0.0,0.0,0.0,14.13,1.45,0.0,0.0
20190421:2030,0.0,0.0,0.0,12.63,1.38,0.0,0.0
20190421:2130,0.0,0.0,0.0,11.48,1.31,0.0,0.0
20190421:2230,0.0,0.0,0.0,11.06,1.17,0.0,0.0
20190421:2330,0.0,0.0,0.0,10.86,1.17,0.0,0.0
20190422:0030,0.0,0.0,0.0,10.2,1.31,0.0,0.0
20190422:0130,0.0,0.0,0.0,9.83,1.45,0.0,0.0
20190422:0230,0.0,0.0,0.0,10.04,1.45,0.0,0.0
20190422:0330,0.0,0.0,0.0,9.97,1.59,0.0,0.0
20190422:0430,0.0,0.0,-1.34,9.5,1.59,0.0,0.0
20190422:0530,22.47,39.03,8.95,8.99,1.45,0.0,0.02247
20190422:0630,83.49,122.79,19.51,10.25,1.03,0.0,0.08349
20190422:0730,239.42,300.68,29.99,13.74,1.38,0.0,0.23942
20190422:0830,428.1,517.74,39.94,14.87,2.28,0.0,0.42810000000000004
20190422:0930,547.11,666.31,48.63,15.62,2.69,0.0,0.54711
20190422:1030,715.91,907.57,54.88,16.18,2.76,0.0,0.7159099999999999
20190422:1130,735.13,940.08,57.14,17.09,2.9,0.0,0.73513
20190422:1230,740.8,948.01,54.59,17.6,3.1,0.0,0.7407999999999999
20190422:1330,604.43,749.77,48.13,17.99,3.31,0.0,0.6044299999999999
20190422:1430,254.7,308.24,39.32,18.0,3.31,0.0,0.2547
20190422:1530,130.67,167.06,29.33,17.27,3.03,0.0,0.13066999999999998
20190422:1630,50.03,74.1,18.83,16.72,2.69,0.0,0.05003
20190422:1730,6.46,17.79,8.27,15.3,1.79,0.0,0.00646
20190422:1830,0.0,0.0,-1.98,13.38,0.97,0.0,0.0
20190422:1930,0.0,0.0,0.0,12.08,1.24,0.0,0.0
20190422:2030,0.0,0.0,0.0,11.44,1.72,0.0,0.0
20190422:2130,0.0,0.0,0.0,11.2,2.07,0.0,0.0
20190422:2230,0.0,0.0,0.0,10.96,2.41,0.0,0.0
20190422:2330,0.0,0.0,0.0,10.71,2.55,0.0,0.0
20190423:0030,0.0,0.0,0.0,10.42,2.48,0.0,0.0
20190423:0130,0.0,0.0,0.0,10.0,2.48,0.0,0.0
20190423:0230,0.0,0.0,0.0,9.77,2.48,0.0,0.0
20190423:0330,0.0,0.0,0.0,9.59,2.34,0.0,0.0
20190423:0430,0.0,0.0,-1.06,9.47,2.07,0.0,0.0
20190423:0530,1.7,9.41,9.22,9.38,1.79,0.0,0.0017
20190423:0630,15.85,30.6,19.78,9.52,1.52,0.0,0.01585
20190423:0730,24.59,41.92,30.27,10.55,1.45,0.0,0.02459
20190423:0830,69.71,95.2,40.22,11.03,1.31,0.0,0.06971
20190423:0930,99.83,129.47,48.94,11.61,1.79,0.0,0.09983
20190423:1030,97.15,126.49,55.22,11.87,2.07,0.0,0.09715
20190423:1130,156.14,192.69,57.48,11.83,2.0,0.0,0.15613999999999997
20190423:1230,48.96,71.55,54.89,12.25,2.28,0.0,0.048960000000000004
20190423:1330,43.5,65.03,48.38,11.8,1.86,0.0,0.0435
20190423:1430,32.48,51.84,39.55,11.79,1.79,0.0,0.032479999999999995
20190423:1530,28.38,46.81,29.53,11.75,1.93,0.0,0.02838
20190423:1630,9.62,22.25,19.02,11.72,1.79,0.0,0.00962
20190423:1730,0.0,3.5,8.47,11.51,1.52,0.0,0.0
20190423:1830,0.0,0.0,-1.77,11.24,1.45,0.0,0.0
20190423:1930,0.0,0.0,0.0,10.98,1.66,0.0,0.0
20190423:2030,0.0,0.0,0.0,10.9,1.52,0.0,0.0
20190423:2130,0.0,0.0,0.0,10.81,1.17,0.0,0.0
20190423:2230,0.0,0.0,0.0,10.67,0.9,0.0,0.0
20190423:2330,0.0,0.0,0.0,10.63,0.55,0.0,0.0
20190424:0030,0.0,0.0,0.0,10.77,0.34,0.0,0.0
20190424:0130,0.0,0.0,0.0,10.95,0.21,0.0,0.0
20190424:0230,0.0,0.0,0.0,10.92,0.07,0.0,0.0
20190424:0330,0.0,0.0,0.0,10.9,0.14,0.0,0.0
20190424:0430,0.0,0.0,-0.79,10.82,0.21,0.0,0.0
20190424:0530,4.85,14.97,9.48,10.58,0.41,0.0,0.004849999999999999
20190424:0630,39.09,60.09,20.04,10.75,0.97,0.0,0.03909000000000001
20190424:0730,66.21,91.38,30.53,11.48,1.79,0.0,0.06620999999999999
20190424:0830,102.37,132.07,40.51,12.04,2.0,0.0,0.10237
20190424:0930,84.13,112.22,49.24,12.74,1.72,0.0,0.08413
20190424:1030,101.51,131.98,55.55,13.19,1.86,0.0,0.10151
20190424:1130,101.59,132.23,57.81,13.36,2.55,0.0,0.10159
20190424:1230,170.35,209.01,55.18,13.55,3.31,0.0,0.17035
20190424:1330,250.24,296.86,48.63,13.63,3.45,0.0,0.25024
20190424:1430,287.37,340.2,39.76,14.03,2.62,0.0,0.28737
20190424:1530,199.32,240.59,29.73,14.79,2.55,0.0,0.19932
20190424:1630,158.39,198.59,19.22,14.76,1.86,0.0,0.15838999999999998
20190424:1730,52.69,84.15,8.67,14.38,1.52,0.0,0.05269
20190424:1830,0.0,0.0,-1.56,13.35,1.31,0.0,0.0
20190424:1930,0.0,0.0,0.0,12.35,1.24,0.0,0.0
20190424:2030,0.0,0.0,0.0,11.18,1.03,0.0,0.0
20190424:2130,0.0,0.0,0.0,10.66,0.9,0.0,0.0
20190424:2230,0.0,0.0,0.0,9.72,1.17,0.0,0.0
20190424:2330,0.0,0.0,0.0,8.85,1.52,0.0,0.0
20190425:0030,0.0,0.0,0.0,8.6,1.59,0.0,0.0
20190425:0130,0.0,0.0,0.0,8.29,1.52,0.0,0.0
20190425:0230,0.0,0.0,0.0,8.13,1.38,0.0,0.0
20190425:0330,0.0,0.0,0.0,7.98,1.24,0.0,0.0
20190425:0430,0.0,0.0,-0.52,8.01,1.1,0.0,0.0
20190425:0530,13.39,27.16,9.74,7.98,1.03,0.0,0.01339
20190425:0630,72.84,107.6,20.3,9.02,0.9,0.0,0.07284
20190425:0730,153.68,192.96,30.8,10.03,1.52,0.0,0.15368
20190425:0830,264.87,315.14,40.78,10.97,1.66,0.0,0.26487
20190425:0930,229.85,275.64,49.55,12.22,1.79,0.0,0.22985
20190425:1030,205.82,249.16,55.87,12.53,1.52,0.0,0.20582
20190425:1130,128.57,162.99,58.13,12.75,0.9,0.0,0.12857
20190425:1230,198.1,240.14,55.48,12.68,1.24,0.0,0.1981
20190425:1330,135.87,170.21,48.88,12.89,1.86,0.0,0.13587
20190425:1430,131.37,163.25,39.98,12.81,2.07,0.0,0.13137000000000001
20190425:1530,52.4,75.04,29.93,12.73,2.07,0.0,0.052399999999999995
20190425:1630,38.2,58.9,19.41,12.37,1.79,0.0,0.038200000000000005
20190425:1730,10.38,24.46,8.87,12.11,1.66,0.0,0.01038
20190425:1830,0.0,0.0,-1.35,11.43,1.24,0.0,0.0
20190425:1930,0.0,0.0,0.0,11.23,1.24,0.0,0.0
20190425:2030,0.0,0.0,0.0,11.02,1.03,0.0,0.0
20190425:2130,0.0,0.0,0.0,10.87,0.97,0.0,0.0
20190425:2230,0.0,0.0,0.0,10.7,1.1,0.0,0.0
20190425:2330,0.0,0.0,0.0,10.3,1.03,0.0,0.0
20190426:0030,0.0,0.0,0.0,10.18,1.03,0.0,0.0
20190426:0130,0.0,0.0,0.0,9.93,1.03,0.0,0.0
20190426:0230,0.0,0.0,0.0,10.04,0.76,0.0,0.0
20190426:0330,0.0,0.0,0.0,10.01,0.55,0.0,0.0
20190426:0430,0.0,0.0,-0.25,9.89,0.41,0.0,0.0
20190426:0530,16.6,31.61,10.0,9.68,0.34,0.0,0.0166
20190426:0630,88.2,141.32,20.55,10.24,0.14,0.0,0.0882
20190426:0730,246.93,307.59,31.06,12.15,0.83,0.0,0.24693
20190426:0830,396.6,486.54,41.06,13.69,0.34,0.0,0.3966
20190426:0930,515.75,643.41,49.84,14.89,0.69,0.0,0.51575
20190426:1030,608.93,784.52,56.19,16.08,0.55,0.0,0.60893
20190426:1130,660.6,882.63,58.46,17.06,0.14,0.0,0.6606000000000001
20190426:1230,661.26,885.15,55.77,17.93,0.28,0.0,0.66126
20190426:1330,535.71,682.78,49.13,18.59,0.83,0.0,0.53571
20190426:1430,469.46,584.12,40.2,17.84,1.03,0.0,0.46946
20190426:1530,274.49,333.64,30.13,16.02,1.1,0.0,0.27449
20190426:1630,176.53,220.91,19.6,15.49,0.9,0.0,0.17653
20190426:1730,70.3,104.27,9.06,14.54,1.52,0.0,0.0703
20190426:1830,0.0,0.0,-1.14,13.18,2.0,0.0,0.0
20190426:1930,0.0,0.0,0.0,13.72,0.62,0.0,0.0
20190426:2030,0.0,0.0,0.0,12.92,0.76,0.0,0.0
20190426:2130,0.0,0.0,0.0,11.97,0.55,0.0,0.0
20190426:2230,0.0,0.0,0.0,10.59,0.69,0.0,0.0
20190426:2330,0.0,0.0,0.0,8.37,1.17,0.0,0.0
20190427:0030,0.0,0.0,0.0,6.63,1.66,0.0,0.0
20190427:0130,0.0,0.0,0.0,5.2,2.07,0.0,0.0
20190427:0230,0.0,0.0,0.0,4.71,2.14,0.0,0.0
20190427:0330,0.0,0.0,0.0,4.25,2.0,0.0,0.0
20190427:0430,0.44,6.63,0.01,3.92,1.93,0.0,0.00044
20190427:0530,30.93,48.49,10.25,4.07,1.72,0.0,0.03093
20190427:0630,95.27,155.69,20.8,6.39,1.24,0.0,0.09527
20190427:0730,291.22,365.07,31.31,11.23,0.76,0.0,0.29122000000000003
20190427:0830,457.82,565.82,41.33,13.73,0.34,0.0,0.45782
20190427:0930,607.99,778.36,50.13,15.55,0.62,0.0,0.60799
20190427:1030,717.45,956.75,56.51,17.04,0.83,0.0,0.71745
20190427:1130,773.7,1050.86,58.77,18.21,1.24,0.0,0.7737
20190427:1230,726.53,977.45,56.05,19.13,1.24,0.0,0.72653
20190427:1330,537.29,686.78,49.37,19.73,1.1,0.0,0.5372899999999999
20190427:1430,567.57,725.93,40.41,19.72,1.31,0.0,0.56757
20190427:1530,448.36,562.44,30.32,19.99,0.97,0.0,0.44836000000000004
20190427:1630,307.47,387.4,19.79,19.85,0.83,0.0,0.30747
20190427:1730,109.79,162.15,9.26,19.14,0.9,0.0,0.10979000000000001
20190427:1830,0.0,0.0,-0.94,16.99,1.38,0.0,0.0
20190427:1930,0.0,0.0,0.0,14.04,1.66,0.0,0.0
20190427:2030,0.0,0.0,0.0,14.81,1.03,0.0,0.0
20190427:2130,0.0,0.0,0.0,13.78,0.97,0.0,0.0
20190427:2230,0.0,0.0,0.0,10.83,1.38,0.0,0.0
20190427:2330,0.0,0.0,0.0,8.74,1.72,0.0,0.0
20190428:0030,0.0,0.0,0.0,7.01,2.14,0.0,0.0
20190428:0130,0.0,0.0,0.0,6.04,2.14,0.0,0.0
20190428:0230,0.0,0.0,0.0,5.42,2.07,0.0,0.0
20190428:0330,0.0,0.0,0.0,4.82,2.14,0.0,0.0
20190428:0430,0.72,7.28,0.27,4.47,2.14,0.0,0.0007199999999999999
20190428:0530,33.32,51.36,10.5,4.41,2.0,0.0,0.03332
20190428:0630,93.8,157.63,21.05,6.93,1.45,0.0,0.0938
20190428:0730,304.75,380.92,31.56,12.22,1.66,0.0,0.30475
20190428:0830,488.68,596.09,41.59,13.8,1.72,0.0,0.48868
20190428:0930,637.39,803.8,50.42,14.94,1.59,0.0,0.63739
20190428:1030,732.09,948.82,56.82,15.9,1.86,0.0,0.73209
20190428:1130,762.45,1001.63,59.09,16.55,1.93,0.0,0.7624500000000001
20190428:1230,765.8,1008.55,56.34,16.98,2.0,0.0,0.7657999999999999
20190428:1330,730.58,950.66,49.62,17.17,2.0,0.0,0.73058
20190428:1430,596.45,749.13,40.62,17.25,2.0,0.0,0.59645
20190428:1530,492.95,605.09,30.51,16.85,2.0,0.0,0.49295
20190428:1630,337.58,414.31,19.98,16.31,2.07,0.0,0.33758
20190428:1730,121.53,174.48,9.45,15.47,1.79,0.0,0.12153
20190428:1830,0.0,0.0,-0.73,13.88,2.0,0.0,0.0
20190428:1930,0.0,0.0,0.0,11.7,1.93,0.0,0.0
20190428:2030,0.0,0.0,0.0,9.58,2.0,0.0,0.0
20190428:2130,0.0,0.0,0.0,8.12,1.93,0.0,0.0
20190428:2230,0.0,0.0,0.0,6.73,2.0,0.0,0.0
20190428:2330,0.0,0.0,0.0,5.54,2.0,0.0,0.0
20190429:0030,0.0,0.0,0.0,5.0,1.72,0.0,0.0
20190429:0130,0.0,0.0,0.0,4.88,1.52,0.0,0.0
20190429:0230,0.0,0.0,0.0,4.4,1.45,0.0,0.0
20190429:0330,0.0,0.0,0.0,3.76,1.59,0.0,0.0
20190429:0430,0.9,7.65,0.52,3.17,1.59,0.0,0.0009
20190429:0530,27.48,44.22,10.74,3.06,1.52,0.0,0.02748
20190429:0630,101.01,160.51,21.29,5.5,0.97,0.0,0.10101
20190429:0730,295.1,364.62,31.81,10.03,0.9,0.0,0.29510000000000003
20190429:0830,473.56,580.74,41.85,12.13,0.55,0.0,0.47356
20190429:0930,624.17,786.91,50.7,13.65,1.1,0.0,0.62417
20190429:1030,718.55,929.04,57.13,14.69,1.52,0.0,0.7185499999999999
20190429:1130,773.4,1022.23,59.4,15.47,1.59,0.0,0.7734
20190429:1230,788.89,1047.88,56.62,16.14,1.72,0.0,0.78889
20190429:1330,740.68,967.41,49.85,16.55,1.79,0.0,0.74068
20190429:1430,641.18,816.17,40.83,16.65,1.59,0.0,0.64118
20190429:1530,478.06,588.32,30.71,16.6,1.52,0.0,0.47806
20190429:1630,335.74,411.83,20.17,16.15,2.0,0.0,0.33574
20190429:1730,119.52,171.5,9.64,15.33,1.72,0.0,0.11952
20190429:1830,0.0,0.0,-0.53,13.79,1.1,0.0,0.0
20190429:1930,0.0,0.0,0.0,12.83,0.9,0.0,0.0
20190429:2030,0.0,0.0,0.0,12.76,0.9,0.0,0.0
20190429:2130,0.0,0.0,0.0,10.06,1.45,0.0,0.0
20190429:2230,0.0,0.0,0.0,8.44,1.59,0.0,0.0
20190429:2330,0.0,0.0,0.0,7.53,1.45,0.0,0.0
20190430:0030,0.0,0.0,0.0,6.73,1.31,0.0,0.0
20190430:0130,0.0,0.0,0.0,6.87,1.1,0.0,0.0
20190430:0230,0.0,0.0,0.0,6.63,0.97,0.0,0.0
20190430:0330,0.0,0.0,0.0,5.96,1.03,0.0,0.0
20190430:0430,1.15,8.2,0.77,5.16,1.1,0.0,0.00115
20190430:0530,28.72,45.98,10.98,4.67,1.24,0.0,0.02872
20190430:0630,97.6,161.04,21.53,6.23,1.1,0.0,0.09759999999999999
20190430:0730,308.56,386.26,32.05,11.37,0.76,0.0,0.30856
20190430:0830,486.57,609.5,42.1,13.94,0.0,0.0,0.48657
20190430:0930,622.13,803.97,50.98,15.77,0.48,0.0,0.62213
20190430:1030,710.81,950.89,57.43,17.14,0.69,0.0,0.7108099999999999
20190430:1130,754.12,1032.65,59.71,18.22,0.76,0.0,0.75412
20190430:1230,758.95,1045.14,56.89,19.07,0.83,0.0,0.75895
20190430:1330,720.16,976.61,50.09,19.69,0.9,0.0,0.72016
20190430:1430,642.85,844.17,41.03,20.05,1.1,0.0,0.64285
20190430:1530,510.79,646.71,30.9,20.06,1.24,0.0,0.51079
20190430:1630,327.55,411.27,20.35,19.72,1.24,0.0,0.32755
20190430:1730,111.74,163.95,9.83,18.99,0.83,0.0,0.11173999999999999
20190430:1830,0.0,0.0,-0.32,18.37,0.34,0.0,0.0
20190430:1930,0.0,0.0,0.0,15.05,1.31,0.0,0.0
20190430:2030,0.0,0.0,0.0,15.52,0.97,0.0,0.0
20190430:2130,0.0,0.0,0.0,14.29,0.83,0.0,0.0
20190430:2230,0.0,0.0,0.0,12.3,0.69,0.0,0.0
20190430:2330,0.0,0.0,0.0,10.73,0.48,0.0,0.0
20190501:0030,0.0,0.0,0.0,9.88,0.55,0.0,0.0
20190501:0130,0.0,0.0,0.0,8.38,1.03,0.0,0.0
20190501:0230,0.0,0.0,0.0,7.51,1.17,0.0,0.0
20190501:0330,0.0,0.0,0.0,7.27,1.17,0.0,0.0
20190501:0430,0.69,7.28,1.01,7.38,1.17,0.0,0.00069
20190501:0530,31.73,50.16,11.22,7.68,0.97,0.0,0.03173
20190501:0630,98.63,158.94,21.76,9.72,0.48,0.0,0.09863
20190501:0730,298.16,376.2,32.28,12.59,0.28,0.0,0.29816000000000004
20190501:0830,479.88,593.43,42.35,14.47,0.83,0.0,0.47988
20190501:0930,623.15,797.69,51.25,15.79,0.9,0.0,0.62315
20190501:1030,705.91,932.08,57.73,16.99,1.03,0.0,0.7059099999999999
20190501:1130,685.84,904.97,60.01,17.92,1.03,0.0,0.68584
20190501:1230,679.4,900.87,57.17,18.45,0.9,0.0,0.6794
20190501:1330,662.93,878.07,50.32,19.02,0.83,0.0,0.6629299999999999
20190501:1430,580.19,745.57,41.24,19.42,1.03,0.0,0.5801900000000001
20190501:1530,476.46,596.54,31.08,19.44,1.31,0.0,0.47646
20190501:1630,301.22,375.94,20.54,19.16,1.45,0.0,0.30122000000000004
20190501:1730,113.34,165.18,10.02,18.49,1.31,0.0,0.11334000000000001
20190501:1830,0.0,0.0,-0.12,17.02,1.1,0.0,0.0
20190501:1930,0.0,0.0,0.0,15.07,1.38,0.0,0.0
20190501:2030,0.0,0.0,0.0,15.61,0.97,0.0,0.0
20190501:2130,0.0,0.0,0.0,14.73,0.21,0.0,0.0
20190501:2230,0.0,0.0,0.0,13.59,0.14,0.0,0.0
20190501:2330,0.0,0.0,0.0,12.24,0.21,0.0,0.0
20190502:0030,0.0,0.0,0.0,11.11,0.34,0.0,0.0
20190502:0130,0.0,0.0,0.0,10.32,0.41,0.0,0.0
20190502:0230,0.0,0.0,0.0,9.71,0.34,0.0,0.0
20190502:0330,0.0,0.0,0.0,9.32,0.28,0.0,0.0
20190502:0430,1.92,9.83,1.25,8.99,0.28,0.0,0.0019199999999999998
20190502:0530,35.55,55.02,11.45,8.95,0.34,0.0,0.03555
20190502:0630,87.2,133.7,21.98,9.97,0.28,0.0,0.0872
20190502:0730,253.01,316.74,32.51,13.4,0.9,0.0,0.25301
20190502:0830,407.07,496.03,42.6,14.63,1.17,0.0,0.40707
20190502:0930,451.85,553.41,51.52,15.97,1.45,0.0,0.45185000000000003
20190502:1030,421.82,517.12,58.03,16.76,1.59,0.0,0.42182
