time,P,G(i),H_sun,T2m,WS10m,Int,P_kW
20200327:1610,126.95,157.65,16.7,7.83,0.76,0.0,0.12695
20200327:1710,47.94,71.94,6.22,7.38,0.9,0.0,0.047939999999999997
20200327:1810,0.0,0.0,0.0,6.78,1.03,0.0,0.0
20200327:1910,0.0,0.0,0.0,6.46,0.83,0.0,0.0
20200327:2010,0.0,0.0,0.0,6.83,0.55,0.0,0.0
20200327:2110,0.0,0.0,0.0,6.79,0.34,0.0,0.0
20200327:2210,0.0,0.0,0.0,6.43,0.69,0.0,0.0
20200327:2310,0.0,0.0,0.0,5.44,1.1,0.0,0.0
20200328:0010,0.0,0.0,0.0,5.1,1.31,0.0,0.0
20200328:0110,0.0,0.0,0.0,5.08,1.24,0.0,0.0
20200328:0210,0.0,0.0,0.0,5.04,1.17,0.0,0.0
20200328:0310,0.0,0.0,0.0,4.58,1.17,0.0,0.0
20200328:0410,0.0,0.0,0.0,4.06,1.24,0.0,0.0
20200328:0510,0.0,0.0,0.0,3.65,1.31,0.0,0.0
20200328:0610,35.53,53.77,8.39,3.37,1.17,0.0,0.03553
20200328:0710,145.99,206.38,18.82,6.36,0.62,0.0,0.14599
20200328:0810,355.76,435.45,28.67,10.1,0.41,0.0,0.35575999999999997
20200328:0910,530.62,654.35,37.36,11.89,0.62,0.0,0.53062
20200328:1010,648.9,825.55,44.02,13.15,0.83,0.0,0.6489
20200328:1110,715.44,933.92,47.59,14.26,0.97,0.0,0.7154400000000001
20200328:1210,768.88,1027.52,47.21,15.19,1.03,0.0,0.76888
20200328:1310,740.22,980.54,43.0,15.87,1.1,0.0,0.74022
20200328:1410,672.15,865.22,35.88,15.98,1.31,0.0,0.67215
20200328:1510,528.39,655.71,26.92,16.03,1.31,0.0,0.52839
20200328:1610,340.25,415.62,16.93,15.7,1.31,0.0,0.34025
20200328:1710,117.92,163.48,6.44,14.81,0.97,0.0,0.11792
20200328:1810,0.0,0.0,0.0,13.47,0.76,0.0,0.0
20200328:1910,0.0,0.0,0.0,11.93,1.17,0.0,0.0
20200328:2010,0.0,0.0,0.0,11.4,1.1,0.0,0.0
20200328:2110,0.0,0.0,0.0,10.52,0.48,0.0,0.0
20200328:2210,0.0,0.0,0.0,8.92,0.48,0.0,0.0
20200328:2310,0.0,0.0,0.0,7.34,0.76,0.0,0.0
20200329:0010,0.0,0.0,0.0,5.81,0.83,0.0,0.0
20200329:0110,0.0,0.0,0.0,5.1,0.83,0.0,0.0
20200329:0210,0.0,0.0,0.0,4.9,0.76,0.0,0.0
20200329:0310,0.0,0.0,0.0,4.64,0.62,0.0,0.0
20200329:0410,0.0,0.0,0.0,3.95,0.48,0.0,0.0
20200329:0510,0.0,0.0,0.0,3.48,0.55,0.0,0.0
20200329:0610,37.16,55.63,8.72,3.08,0.76,0.0,0.03716
20200329:0710,148.18,210.1,19.16,6.87,0.28,0.0,0.14818
20200329:0810,334.91,410.4,29.02,10.75,0.14,0.0,0.33491000000000004
20200329:0910,406.32,495.08,37.73,12.77,0.48,0.0,0.40632
20200329:1010,584.87,738.68,44.42,14.04,0.69,0.0,0.58487
20200329:1110,349.91,428.15,47.99,14.79,0.76,0.0,0.34991
20200329:1210,614.86,789.58,47.59,15.58,0.83,0.0,0.61486
20200329:1310,398.83,490.9,43.33,15.95,0.9,0.0,0.39882999999999996
20200329:1410,408.32,501.11,36.16,15.68,0.83,0.0,0.40832
20200329:1510,184.9,229.55,27.17,15.36,0.69,0.0,0.1849
20200329:1610,168.56,209.65,17.16,14.83,1.45,0.0,0.16856000000000002
20200329:1710,49.9,75.88,6.66,13.29,1.66,0.0,0.0499
20200329:1810,0.0,0.0,0.0,12.1,0.14,0.0,0.0
20200329:1910,0.0,0.0,0.0,11.98,0.69,0.0,0.0
20200329:2010,0.0,0.0,0.0,9.97,0.83,0.0,0.0
20200329:2110,0.0,0.0,0.0,8.51,0.83,0.0,0.0
20200329:2210,0.0,0.0,0.0,7.82,0.9,0.0,0.0
20200329:2310,0.0,0.0,0.0,6.86,1.24,0.0,0.0
20200330:0010,0.0,0.0,0.0,6.77,1.17,0.0,0.0
20200330:0110,0.0,0.0,0.0,7.06,1.17,0.0,0.0
20200330:0210,0.0,0.0,0.0,7.36,1.24,0.0,0.0
20200330:0310,0.0,0.0,0.0,7.34,1.24,0.0,0.0
20200330:0410,0.0,0.0,0.0,7.15,1.24,0.0,0.0
20200330:0510,0.0,0.0,0.0,6.99,1.24,0.0,0.0
20200330:0610,11.21,24.1,9.05,6.88,1.24,0.0,0.011210000000000001
20200330:0710,53.03,74.82,19.49,7.11,1.45,0.0,0.05303
20200330:0810,61.38,84.41,29.37,7.39,1.31,0.0,0.061380000000000004
20200330:0910,119.72,149.63,38.1,7.52,0.97,0.0,0.11972
20200330:1010,218.5,261.31,44.81,8.42,0.9,0.0,0.2185
20200330:1110,224.94,268.71,48.38,8.55,1.03,0.0,0.22494
20200330:1210,294.61,349.03,47.96,8.84,1.17,0.0,0.29461000000000004
20200330:1310,214.54,256.89,43.65,9.04,1.31,0.0,0.21453999999999998
20200330:1410,307.85,362.31,36.45,8.84,1.38,0.0,0.30785
20200330:1510,167.83,203.48,27.42,8.9,1.38,0.0,0.16783
20200330:1610,250.37,296.56,17.38,8.76,1.24,0.0,0.25037
20200330:1710,48.6,72.69,6.88,8.58,1.17,0.0,0.048600000000000004
20200330:1810,0.0,0.0,0.0,8.32,1.03,0.0,0.0
20200330:1910,0.0,0.0,0.0,8.36,0.76,0.0,0.0
20200330:2010,0.0,0.0,0.0,7.95,1.03,0.0,0.0
20200330:2110,0.0,0.0,0.0,7.67,1.31,0.0,0.0
20200330:2210,0.0,0.0,0.0,7.26,1.59,0.0,0.0
20200330:2310,0.0,0.0,0.0,6.72,2.21,0.0,0.0
20200331:0010,0.0,0.0,0.0,5.86,2.83,0.0,0.0
20200331:0110,0.0,0.0,0.0,4.68,2.97,0.0,0.0
20200331:0210,0.0,0.0,0.0,3.83,2.83,0.0,0.0
20200331:0310,0.0,0.0,0.0,3.17,2.83,0.0,0.0
20200331:0410,0.0,0.0,0.0,2.69,2.62,0.0,0.0
20200331:0510,0.0,0.0,0.0,2.45,2.41,0.0,0.0
20200331:0610,31.77,49.14,9.38,2.29,2.28,0.0,0.03177
20200331:0710,59.28,80.57,19.83,3.28,2.55,0.0,0.05928
20200331:0810,88.08,112.22,29.73,3.41,2.55,0.0,0.08807999999999999
20200331:0910,198.8,231.92,38.47,3.31,2.62,0.0,0.1988
20200331:1010,121.44,148.67,45.2,3.89,2.48,0.0,0.12143999999999999
20200331:1110,94.54,119.9,48.78,4.63,2.28,0.0,0.09454000000000001
20200331:1210,299.42,346.99,48.33,5.28,2.0,0.0,0.29942
20200331:1310,319.1,370.57,43.98,5.69,1.59,0.0,0.31910000000000005
20200331:1410,303.24,353.26,36.73,6.09,1.1,0.0,0.30324
20200331:1510,200.29,237.56,27.67,6.22,0.62,0.0,0.20029
20200331:1610,160.11,193.12,17.61,6.03,0.48,0.0,0.16011
20200331:1710,72.99,101.62,7.1,5.87,0.48,0.0,0.07299
20200331:1810,0.0,0.0,0.0,5.19,0.83,0.0,0.0
20200331:1910,0.0,0.0,0.0,4.55,0.62,0.0,0.0
20200331:2010,0.0,0.0,0.0,4.26,0.55,0.0,0.0
20200331:2110,0.0,0.0,0.0,3.87,0.62,0.0,0.0
20200331:2210,0.0,0.0,0.0,3.42,0.76,0.0,0.0
20200331:2310,0.0,0.0,0.0,3.11,0.83,0.0,0.0
20200401:0010,0.0,0.0,0.0,2.7,0.83,0.0,0.0
20200401:0110,0.0,0.0,0.0,2.45,0.76,0.0,0.0
20200401:0210,0.0,0.0,0.0,2.22,0.76,0.0,0.0
20200401:0310,0.0,0.0,0.0,2.05,0.69,0.0,0.0
20200401:0410,0.0,0.0,0.0,1.76,0.69,0.0,0.0
20200401:0510,0.0,0.0,0.0,1.53,0.76,0.0,0.0
20200401:0610,24.8,40.79,9.71,1.51,0.62,0.0,0.0248
20200401:0710,69.69,92.08,20.17,2.52,0.41,0.0,0.06969
20200401:0810,113.02,140.04,30.07,3.62,0.55,0.0,0.11302
20200401:0910,147.67,178.41,38.84,4.29,0.62,0.0,0.14767
20200401:1010,218.96,258.81,45.59,5.46,0.62,0.0,0.21896000000000002
20200401:1110,491.91,586.55,49.17,6.12,0.62,0.0,0.49191
20200401:1210,546.76,661.57,48.7,7.01,0.62,0.0,0.54676
20200401:1310,514.25,617.76,44.3,7.98,0.9,0.0,0.51425
20200401:1410,498.05,593.73,37.0,8.41,1.17,0.0,0.49805
20200401:1510,359.71,421.37,27.91,8.29,1.17,0.0,0.35971
20200401:1610,221.54,263.31,17.83,8.24,1.1,0.0,0.22154
20200401:1710,50.9,74.92,7.32,7.66,0.97,0.0,0.0509
20200401:1810,0.0,0.0,0.0,6.67,0.9,0.0,0.0
20200401:1910,0.0,0.0,0.0,5.19,0.41,0.0,0.0
20200401:2010,0.0,0.0,0.0,4.66,0.62,0.0,0.0
20200401:2110,0.0,0.0,0.0,4.32,0.62,0.0,0.0
20200401:2210,0.0,0.0,0.0,3.89,0.76,0.0,0.0
20200401:2310,0.0,0.0,0.0,3.46,0.83,0.0,0.0
20200402:0010,0.0,0.0,0.0,3.44,0.48,0.0,0.0
20200402:0110,0.0,0.0,0.0,3.12,0.41,0.0,0.0
20200402:0210,0.0,0.0,0.0,2.86,0.62,0.0,0.0
20200402:0310,0.0,0.0,0.0,2.43,0.76,0.0,0.0
20200402:0410,0.0,0.0,0.0,1.79,0.9,0.0,0.0
20200402:0510,0.0,0.0,0.0,1.88,0.83,0.0,0.0
20200402:0610,40.68,59.34,10.04,1.58,0.76,0.0,0.04068
20200402:0710,170.09,228.96,20.5,2.96,0.14,0.0,0.17009
20200402:0810,381.49,454.42,30.42,4.93,0.34,0.0,0.38149
20200402:0910,553.03,664.38,39.21,6.36,0.69,0.0,0.55303
20200402:1010,671.47,833.02,45.98,7.86,0.9,0.0,0.67147
20200402:1110,744.45,949.36,49.56,9.1,1.03,0.0,0.7444500000000001
20200402:1210,758.67,980.05,49.06,9.96,0.97,0.0,0.75867
20200402:1310,744.17,956.1,44.62,10.67,1.1,0.0,0.74417
20200402:1410,671.61,841.9,37.28,10.9,1.17,0.0,0.67161
20200402:1510,540.9,657.32,28.15,11.2,1.17,0.0,0.5408999999999999
20200402:1610,354.58,424.27,18.06,10.82,0.97,0.0,0.35458
20200402:1710,125.09,167.9,7.54,10.15,0.62,0.0,0.12509
20200402:1810,0.0,0.0,0.0,8.99,0.55,0.0,0.0
20200402:1910,0.0,0.0,0.0,8.57,0.0,0.0,0.0
20200402:2010,0.0,0.0,0.0,7.89,0.76,0.0,0.0
20200402:2110,0.0,0.0,0.0,6.98,0.97,0.0,0.0
20200402:2210,0.0,0.0,0.0,6.43,0.97,0.0,0.0
20200402:2310,0.0,0.0,0.0,5.86,0.9,0.0,0.0
20200403:0010,0.0,0.0,0.0,5.05,0.69,0.0,0.0
20200403:0110,0.0,0.0,0.0,4.24,0.48,0.0,0.0
20200403:0210,0.0,0.0,0.0,3.39,0.41,0.0,0.0
20200403:0310,0.0,0.0,0.0,2.83,0.41,0.0,0.0
20200403:0410,0.0,0.0,0.0,2.37,0.41,0.0,0.0
20200403:0510,0.0,0.0,0.0,1.84,0.41,0.0,0.0
20200403:0610,42.17,61.19,10.37,2.12,0.34,0.0,0.04217
20200403:0710,170.8,232.02,20.83,5.15,0.21,0.0,0.1708
20200403:0810,377.59,456.68,30.77,8.51,0.48,0.0,0.37759
20200403:0910,550.93,674.37,39.58,10.19,0.76,0.0,0.5509299999999999
20200403:1010,673.64,850.76,46.36,11.41,1.03,0.0,0.67364
20200403:1110,742.92,963.34,49.95,12.51,1.17,0.0,0.7429199999999999
20200403:1210,760.29,995.69,49.43,13.32,1.24,0.0,0.7602899999999999
20200403:1310,659.22,838.39,44.94,13.81,1.31,0.0,0.65922
20200403:1410,597.81,746.89,37.55,14.15,1.38,0.0,0.59781
20200403:1510,514.56,629.71,28.39,14.18,1.45,0.0,0.5145599999999999
20200403:1610,351.0,424.66,18.28,13.77,1.31,0.0,0.351
20200403:1710,122.78,166.79,7.75,12.98,0.76,0.0,0.12278
20200403:1810,0.0,0.0,0.0,12.33,0.21,0.0,0.0
20200403:1910,0.0,0.0,0.0,11.65,0.55,0.0,0.0
20200403:2010,0.0,0.0,0.0,10.89,0.69,0.0,0.0
20200403:2110,0.0,0.0,0.0,9.97,0.69,0.0,0.0
20200403:2210,0.0,0.0,0.0,8.46,0.97,0.0,0.0
20200403:2310,0.0,0.0,0.0,7.09,0.9,0.0,0.0
20200404:0010,0.0,0.0,0.0,5.67,0.97,0.0,0.0
20200404:0110,0.0,0.0,0.0,4.65,0.97,0.0,0.0
20200404:0210,0.0,0.0,0.0,4.16,0.9,0.0,0.0
20200404:0310,0.0,0.0,0.0,4.12,0.69,0.0,0.0
20200404:0410,0.0,0.0,0.0,3.76,0.55,0.0,0.0
20200404:0510,0.0,0.0,0.0,3.46,0.41,0.0,0.0
20200404:0610,43.49,63.04,10.69,3.57,0.41,0.0,0.04349
20200404:0710,173.38,235.34,21.16,6.37,0.28,0.0,0.17338
20200404:0810,377.6,461.0,31.11,9.86,0.21,0.0,0.37760000000000005
20200404:0910,549.95,681.89,39.94,11.64,0.48,0.0,0.54995
20200404:1010,671.18,859.92,46.75,12.79,0.76,0.0,0.67118
20200404:1110,732.82,959.73,50.34,13.68,0.97,0.0,0.73282
20200404:1210,746.43,984.91,49.79,14.56,1.1,0.0,0.7464299999999999
20200404:1310,709.09,924.1,45.26,14.99,1.17,0.0,0.70909
20200404:1410,641.61,819.32,37.82,15.38,1.17,0.0,0.64161
20200404:1510,524.71,649.36,28.63,15.33,1.24,0.0,0.52471
20200404:1610,338.86,412.4,18.5,15.0,1.24,0.0,0.33886
20200404:1710,116.28,159.24,7.97,14.15,0.62,0.0,0.11628
20200404:1810,0.0,0.0,0.0,12.74,0.83,0.0,0.0
20200404:1910,0.0,0.0,0.0,12.61,0.97,0.0,0.0
20200404:2010,0.0,0.0,0.0,10.24,1.31,0.0,0.0
20200404:2110,0.0,0.0,0.0,9.71,1.24,0.0,0.0
20200404:2210,0.0,0.0,0.0,9.18,1.1,0.0,0.0
20200404:2310,0.0,0.0,0.0,7.6,1.1,0.0,0.0
20200405:0010,0.0,0.0,0.0,6.01,1.24,0.0,0.0
20200405:0110,0.0,0.0,0.0,4.55,1.31,0.0,0.0
20200405:0210,0.0,0.0,0.0,3.88,1.24,0.0,0.0
20200405:0310,0.0,0.0,0.0,3.74,1.1,0.0,0.0
20200405:0410,0.0,0.0,0.0,3.75,1.03,0.0,0.0
20200405:0510,0.0,0.0,0.0,3.65,0.97,0.0,0.0
20200405:0610,53.11,74.17,11.01,4.38,0.76,0.0,0.05311
20200405:0710,172.99,225.05,21.49,7.62,0.34,0.0,0.17299
20200405:0810,322.14,390.53,31.45,11.12,0.62,0.0,0.32214
20200405:0910,477.64,583.58,40.3,12.59,0.97,0.0,0.47764
20200405:1010,659.24,837.53,47.13,13.68,1.24,0.0,0.65924
20200405:1110,743.9,970.24,50.73,14.46,1.45,0.0,0.7439
20200405:1210,753.28,993.62,50.15,15.02,1.31,0.0,0.75328
20200405:1310,732.65,961.83,45.57,15.53,1.31,0.0,0.73265
20200405:1410,665.75,853.86,38.09,15.76,1.38,0.0,0.66575
20200405:1510,544.05,673.73,28.87,15.71,1.59,0.0,0.5440499999999999
20200405:1610,364.95,443.73,18.72,15.2,1.66,0.0,0.36495
20200405:1710,133.21,180.3,8.18,14.39,1.17,0.0,0.13321
20200405:1810,0.0,0.0,0.0,13.12,0.76,0.0,0.0
20200405:1910,0.0,0.0,0.0,12.64,0.28,0.0,0.0
20200405:2010,0.0,0.0,0.0,12.12,0.62,0.0,0.0
20200405:2110,0.0,0.0,0.0,10.14,1.31,0.0,0.0
20200405:2210,0.0,0.0,0.0,7.14,1.59,0.0,0.0
20200405:2310,0.0,0.0,0.0,5.65,1.52,0.0,0.0
20200406:0010,0.0,0.0,0.0,5.17,1.45,0.0,0.0
20200406:0110,0.0,0.0,0.0,4.57,1.52,0.0,0.0
20200406:0210,0.0,0.0,0.0,3.95,1.52,0.0,0.0
20200406:0310,0.0,0.0,0.0,3.25,1.59,0.0,0.0
20200406:0410,0.0,0.0,0.0,2.58,1.59,0.0,0.0
20200406:0510,0.0,0.0,0.0,2.17,1.59,0.0,0.0
20200406:0610,30.24,48.98,11.33,3.03,1.38,0.0,0.03024
20200406:0710,181.07,246.58,21.82,7.75,0.9,0.0,0.18106999999999998
20200406:0810,387.87,476.13,31.79,11.53,0.48,0.0,0.38787
20200406:0910,551.34,693.59,40.66,13.65,0.34,0.0,0.55134
20200406:1010,670.29,871.93,47.51,14.97,0.69,0.0,0.6702899999999999
20200406:1110,686.77,902.48,51.11,15.78,0.83,0.0,0.68677
20200406:1210,727.66,973.97,50.51,16.44,0.83,0.0,0.72766
20200406:1310,708.72,942.05,45.88,16.91,0.9,0.0,0.70872
20200406:1410,659.62,861.21,38.36,17.13,0.9,0.0,0.65962
20200406:1510,535.9,675.87,29.11,17.04,0.83,0.0,0.5358999999999999
20200406:1610,355.02,437.7,18.94,16.72,0.9,0.0,0.35502
20200406:1710,128.46,175.58,8.39,15.98,0.62,0.0,0.12846000000000002
20200406:1810,0.0,0.0,0.0,15.46,0.28,0.0,0.0
20200406:1910,0.0,0.0,0.0,13.37,1.17,0.0,0.0
20200406:2010,0.0,0.0,0.0,10.3,1.59,0.0,0.0
20200406:2110,0.0,0.0,0.0,8.68,1.52,0.0,0.0
20200406:2210,0.0,0.0,0.0,7.59,1.38,0.0,0.0
20200406:2310,0.0,0.0,0.0,6.49,1.31,0.0,0.0
20200407:0010,0.0,0.0,0.0,5.85,1.24,0.0,0.0
20200407:0110,0.0,0.0,0.0,5.37,1.24,0.0,0.0
20200407:0210,0.0,0.0,0.0,5.04,1.17,0.0,0.0
20200407:0310,0.0,0.0,0.0,4.69,1.17,0.0,0.0
20200407:0410,0.0,0.0,0.0,4.45,1.17,0.0,0.0
20200407:0510,0.0,0.0,0.0,4.29,1.24,0.0,0.0
20200407:0610,27.22,47.58,11.65,5.31,1.1,0.0,0.027219999999999998
20200407:0710,184.22,250.43,22.14,9.24,0.76,0.0,0.18422
20200407:0810,390.21,483.9,32.13,13.72,0.55,0.0,0.39021
20200407:0910,547.34,694.65,41.02,15.81,0.48,0.0,0.54734
20200407:1010,649.25,860.04,47.89,17.05,0.28,0.0,0.64925
20200407:1110,713.48,969.09,51.49,17.93,0.48,0.0,0.71348
20200407:1210,730.22,999.03,50.86,18.57,0.62,0.0,0.73022
20200407:1310,707.59,959.3,46.19,19.03,0.69,0.0,0.70759
20200407:1410,639.41,845.26,38.63,19.23,0.69,0.0,0.6394099999999999
20200407:1510,530.74,678.68,29.34,19.19,0.69,0.0,0.53074
20200407:1610,356.47,444.68,19.15,18.86,0.83,0.0,0.35647
20200407:1710,135.05,185.52,8.61,17.75,0.48,0.0,0.13505
20200407:1810,0.0,0.0,0.0,17.52,0.14,0.0,0.0
20200407:1910,0.0,0.0,0.0,16.71,0.62,0.0,0.0
20200407:2010,0.0,0.0,0.0,14.97,1.03,0.0,0.0
20200407:2110,0.0,0.0,0.0,12.03,1.1,0.0,0.0
20200407:2210,0.0,0.0,0.0,10.08,1.03,0.0,0.0
20200407:2310,0.0,0.0,0.0,9.14,0.9,0.0,0.0
20200408:0010,0.0,0.0,0.0,8.15,0.97,0.0,0.0
20200408:0110,0.0,0.0,0.0,7.19,1.03,0.0,0.0
20200408:0210,0.0,0.0,0.0,6.35,1.1,0.0,0.0
20200408:0310,0.0,0.0,0.0,5.55,1.17,0.0,0.0
20200408:0410,0.0,0.0,0.0,5.21,1.1,0.0,0.0
20200408:0510,0.0,1.85,1.41,5.22,0.9,0.0,0.0
20200408:0610,28.76,51.08,11.97,6.12,0.55,0.0,0.02876
20200408:0710,187.84,257.23,22.46,9.59,0.55,0.0,0.18784
20200408:0810,392.46,489.64,32.47,13.9,0.14,0.0,0.39246
20200408:0910,554.62,709.39,41.38,15.86,0.21,0.0,0.55462
20200408:1010,669.81,883.88,48.27,16.94,0.62,0.0,0.6698099999999999
20200408:1110,743.35,1008.16,51.88,17.72,0.83,0.0,0.7433500000000001
20200408:1210,762.07,1046.36,51.22,18.33,0.83,0.0,0.76207
20200408:1310,734.83,999.89,46.5,18.74,0.83,0.0,0.7348300000000001
20200408:1410,665.57,884.07,38.89,18.95,0.76,0.0,0.66557
20200408:1510,542.94,695.03,29.57,18.87,0.69,0.0,0.5429400000000001
20200408:1610,370.17,461.91,19.37,18.49,0.76,0.0,0.37017
20200408:1710,141.31,192.8,8.82,17.32,0.69,0.0,0.14131
20200408:1810,0.0,0.0,0.0,16.63,0.83,0.0,0.0
20200408:1910,0.0,0.0,0.0,15.82,0.97,0.0,0.0
20200408:2010,0.0,0.0,0.0,13.89,1.17,0.0,0.0
20200408:2110,0.0,0.0,0.0,12.59,0.83,0.0,0.0
20200408:2210,0.0,0.0,0.0,10.83,0.41,0.0,0.0
20200408:2310,0.0,0.0,0.0,9.49,0.41,0.0,0.0
20200409:0010,0.0,0.0,0.0,8.38,0.55,0.0,0.0
20200409:0110,0.0,0.0,0.0,7.59,0.76,0.0,0.0
20200409:0210,0.0,0.0,0.0,6.91,0.83,0.0,0.0
20200409:0310,0.0,0.0,0.0,6.47,0.76,0.0,0.0
20200409:0410,0.0,0.0,0.0,5.96,0.62,0.0,0.0
20200409:0510,0.0,5.56,1.72,5.35,0.48,0.0,0.0
20200409:0610,25.65,49.29,12.28,5.67,0.55,0.0,0.02565
20200409:0710,190.07,260.02,22.78,9.86,0.21,0.0,0.19007
20200409:0810,393.84,490.1,32.8,14.02,0.34,0.0,0.39383999999999997
20200409:0910,558.53,709.46,41.73,16.05,0.62,0.0,0.55853
20200409:1010,664.2,873.11,48.64,17.53,0.83,0.0,0.6642
20200409:1110,731.1,988.59,52.25,18.64,0.97,0.0,0.7311
20200409:1210,755.05,1032.15,51.57,19.45,1.1,0.0,0.75505
20200409:1310,729.28,991.96,46.8,19.99,1.03,0.0,0.7292799999999999
20200409:1410,658.16,875.78,39.15,20.24,0.9,0.0,0.65816
20200409:1510,536.61,692.97,29.8,20.22,0.55,0.0,0.53661
20200409:1610,360.44,454.4,19.58,19.95,0.41,0.0,0.36044
20200409:1710,140.25,192.86,9.03,18.93,0.48,0.0,0.14025
20200409:1810,0.0,0.0,0.0,17.82,0.83,0.0,0.0
20200409:1910,0.0,0.0,0.0,14.98,1.24,0.0,0.0
20200409:2010,0.0,0.0,0.0,14.06,1.17,0.0,0.0
20200409:2110,0.0,0.0,0.0,13.1,0.9,0.0,0.0
20200409:2210,0.0,0.0,0.0,11.93,0.55,0.0,0.0
20200409:2310,0.0,0.0,0.0,10.42,0.48,0.0,0.0
20200410:0010,0.0,0.0,0.0,9.28,0.55,0.0,0.0
20200410:0110,0.0,0.0,0.0,8.45,0.55,0.0,0.0
20200410:0210,0.0,0.0,0.0,7.82,0.48,0.0,0.0
20200410:0310,0.0,0.0,0.0,7.3,0.48,0.0,0.0
20200410:0410,0.0,0.0,0.0,6.89,0.48,0.0,0.0
20200410:0510,1.2,8.34,2.04,6.57,0.48,0.0,0.0012
20200410:0610,28.69,54.46,12.59,7.32,0.62,0.0,0.02869
20200410:0710,192.2,263.04,23.1,11.07,0.34,0.0,0.19219999999999998
20200410:0810,392.92,492.99,33.13,15.39,0.21,0.0,0.39292
20200410:0910,535.44,686.64,42.08,17.59,0.34,0.0,0.53544
20200410:1010,645.15,861.27,49.01,19.08,0.41,0.0,0.64515
20200410:1110,713.23,980.49,52.63,20.08,0.55,0.0,0.71323
20200410:1210,727.32,1008.7,51.92,20.76,0.62,0.0,0.7273200000000001
20200410:1310,715.38,988.7,47.11,21.17,0.62,0.0,0.71538
20200410:1410,640.73,860.12,39.41,21.35,0.62,0.0,0.64073
20200410:1510,525.72,681.13,30.03,21.23,0.55,0.0,0.5257200000000001
20200410:1610,362.4,458.4,19.8,20.86,0.55,0.0,0.3624
20200410:1710,141.21,194.27,9.24,19.51,0.55,0.0,0.14121
20200410:1810,0.0,0.0,0.0,17.67,1.03,0.0,0.0
20200410:1910,0.0,0.0,0.0,17.18,1.24,0.0,0.0
20200410:2010,0.0,0.0,0.0,14.98,1.38,0.0,0.0
20200410:2110,0.0,0.0,0.0,13.44,1.17,0.0,0.0
20200410:2210,0.0,0.0,0.0,11.8,0.97,0.0,0.0
20200410:2310,0.0,0.0,0.0,10.69,0.83,0.0,0.0
20200411:0010,0.0,0.0,0.0,9.63,0.76,0.0,0.0
20200411:0110,0.0,0.0,0.0,8.75,0.76,0.0,0.0
20200411:0210,0.0,0.0,0.0,8.03,0.69,0.0,0.0
20200411:0310,0.0,0.0,0.0,7.43,0.69,0.0,0.0
20200411:0410,0.0,0.0,0.0,6.96,0.62,0.0,0.0
20200411:0510,2.16,10.2,2.35,6.6,0.55,0.0,0.00216
20200411:0610,28.06,55.5,12.9,7.4,0.48,0.0,0.028059999999999998
20200411:0710,196.08,268.24,23.41,11.56,0.48,0.0,0.19608
20200411:0810,398.92,500.16,33.45,16.2,0.62,0.0,0.39892
20200411:0910,562.13,719.95,42.43,18.5,0.97,0.0,0.56213
20200411:1010,675.1,898.06,49.38,19.99,1.1,0.0,0.6751
20200411:1110,738.07,1010.04,53.0,20.97,1.17,0.0,0.73807
20200411:1210,757.76,1047.8,52.27,21.59,1.24,0.0,0.75776
20200411:1310,727.92,995.09,47.41,22.0,1.31,0.0,0.72792
20200411:1410,662.21,884.11,39.67,22.17,1.31,0.0,0.6622100000000001
20200411:1510,540.9,696.87,30.26,22.05,1.31,0.0,0.5408999999999999
20200411:1610,372.7,468.81,20.01,21.59,1.52,0.0,0.3727
20200411:1710,152.21,208.32,9.44,20.14,1.59,0.0,0.15221
20200411:1810,0.0,0.0,0.0,17.18,1.66,0.0,0.0
20200411:1910,0.0,0.0,0.0,16.0,1.38,0.0,0.0
20200411:2010,0.0,0.0,0.0,16.2,0.62,0.0,0.0
20200411:2110,0.0,0.0,0.0,14.88,0.34,0.0,0.0
20200411:2210,0.0,0.0,0.0,13.35,0.21,0.0,0.0
20200411:2310,0.0,0.0,0.0,11.61,0.14,0.0,0.0
20200412:0010,0.0,0.0,0.0,10.37,0.21,0.0,0.0
20200412:0110,0.0,0.0,0.0,9.51,0.28,0.0,0.0
20200412:0210,0.0,0.0,0.0,8.77,0.34,0.0,0.0
20200412:0310,0.0,0.0,0.0,8.14,0.34,0.0,0.0
20200412:0410,0.0,0.0,0.0,7.61,0.34,0.0,0.0
20200412:0510,3.73,12.98,2.66,7.11,0.41,0.0,0.00373
20200412:0610,28.17,57.42,13.21,7.76,0.34,0.0,0.02817
20200412:0710,199.82,273.23,23.72,11.14,0.0,0.0,0.19982
20200412:0810,403.92,504.95,33.78,15.08,0.41,0.0,0.40392
20200412:0910,563.0,722.11,42.77,17.04,0.48,0.0,0.563
20200412:1010,669.7,889.59,49.74,18.59,0.76,0.0,0.6697000000000001
20200412:1110,717.67,968.62,53.38,19.58,1.1,0.0,0.7176699999999999
20200412:1210,752.28,1023.35,52.61,20.36,1.45,0.0,0.75228
20200412:1310,614.3,800.78,47.71,20.7,1.59,0.0,0.6143
20200412:1410,606.62,783.98,39.92,20.62,1.72,0.0,0.60662
20200412:1510,460.78,574.17,30.49,20.27,2.0,0.0,0.46077999999999997
20200412:1610,130.07,168.78,20.22,19.5,2.34,0.0,0.13007
20200412:1710,28.42,48.19,9.65,18.12,2.0,0.0,0.02842
20200412:1810,0.0,0.0,0.0,16.16,1.52,0.0,0.0
20200412:1910,0.0,0.0,0.0,14.41,1.31,0.0,0.0
